Index	Name	BirthYear	DescriptionText
451	Paul D. Boyer	1918	Self-confident, generous, and warm-hearted, with strong leadership qualities and a dramatic presence. May occasionally appear overly proud, vain, extravagant, or arrogant. Displays objectivity and philosophical insight, favoring an intellectual perspective in approaching life. The rational mind consistently outweighs emotional considerations, which are viewed as less reliable. Possesses a strong sense of fairness and logical thought, though there is a tendency to consider emotions in a disparaging light. Exhibits a marked aversion to change, while expecting others to demonstrate a similar reliability. Perceives independence and the ability to organize personal life, although self-centered tendencies may occasionally arise. Significant factors in this quadrant highlight the areas designated for self-expression. Exhibits a self-motivated, self-oriented nature characterized by independently mapping out life and following an individual path, encountering difficulties only when impeded by external forces. Values independence and enjoys solitary pursuits as well as the company of others, provided ample freedom is maintained. Caution is advised against egocentric and selfish behavior. Personal identity and resources form the basis for all further success. A robust sense of internal security is deemed essential prior to engaging with broader society. Family roots and the home environment establish foundational support for self-discovery and personal growth, which are vital for future achievement. It is important to avoid becoming overly insular. Exhibits a need for stability and a steady routine, favoring the familiar over change. In times of stress, may overindulge or withdraw, yet an inherent practicality enables overcoming undesired habits. Also reveals a creative side expressed in various artistic pursuits. Radiates warmth, generosity, and a fun-loving spirit. Naturally attracts attention through contagious enthusiasm and a playful, confident demeanor that uplifts those around. Boasts a highly analytical, detail-oriented mind with a preference for precision in communication. While sometimes becoming absorbed in minutiae, this quality is an asset in research and problem-solving. Places great importance on forming deep, nurturing bonds. Values family and an emotionally secure environment, with an underlying desire for stability in all aspects of life. Values harmony in action, combining a strong desire for justice with creative impulses, although situational indecision can emerge under pressure. Exhibits a nurturing disposition balanced by idealism, extending caring concern to close relationships and personal connections. Takes pride in work and builds personal authority, consistently striving for recognition and leadership. Encourages brilliant, inventive breakthroughs that contribute unique insights to collective progress. Infuses creativity with spirituality, manifesting dramatic artistic expression and an appreciation for aesthetics. Represents the upheaval and reformation of familiar systems, prompting new social concepts and security structures. Versatility, adaptability, and a dynamic exchange of ideas define this approach to life. There is a strong emphasis on intellectual stimulation and communication, supported by an innate restlessness that fuels continuous learning and the pursuit of varied interests. Ingenuity and originality shape career choices, with a tendency toward unconventional professional roles. A strong desire to make a positive contribution to society may result in career changes over time.
452	Robert Curl	1933	Self-confident, generous, and warm-hearted, with strong leadership qualities and a dramatic presence. May occasionally appear overly proud, vain, extravagant, or arrogant. Meticulous, discriminating, and practical, marked by a focus on health and hard work. Can sometimes be hypercritical, petty, or perfectionistic. Even-handed, harmonious, and artistic, with a diplomatic manner and a strong sense of fairness. May at times be overcompromising, excessively appeasing, or judgmental. Humanitarian and innovative with a strong group orientation and progressive drive to serve others. In some cases, rebellious, eccentric, aloof, emotionally superficial, or overly extroverted behaviors may appear. Displays objectivity and philosophical insight, favoring an intellectual perspective in approaching life. The rational mind consistently outweighs emotional considerations, which are viewed as less reliable. Possesses a strong sense of fairness and logical thought, though there is a tendency to consider emotions in a disparaging light. Emotional balance appears disrupted. The idea of exhibiting overt emotional responses, such as tearfulness or loss of composure, is highly discomforting. Compassion in interpersonal relationships may be insufficient, indicating a need to honor both personal feelings and those of others. Receptive to others and sensitive to the subtle dynamics inherent in interpersonal relationships. Interactions with others assume a paramount role, with significant value placed on both personal relationships and broader social connections. Possesses a natural aptitude for mediation, informed by an understanding of the nuances inherent in relationships. The greatest insights into personal identity are often gained through these relational contexts. Care should be taken to avoid becoming entangled in stifling relationships. Personal identity and resources form the basis for all further success. A robust sense of internal security is deemed essential prior to engaging with broader society. Family roots and the home environment establish foundational support for self-discovery and personal growth, which are vital for future achievement. It is important to avoid becoming overly insular. Reveals a strong connection between emotion and physical well-being coupled with a desire for perfection and order. Under stress, occasional health challenges may emerge. Radiates warmth, generosity, and a fun-loving spirit. Naturally attracts attention through contagious enthusiasm and a playful, confident demeanor that uplifts those around. Displays enthusiasm for acquiring and sharing knowledge, taking pride in learning. Considers education enjoyable, though may sometimes appear overconfident about one’s intellectual abilities. Demonstrates a strong need for harmonious, aesthetically pleasing relationships. Values creative expression and seeks balance and beauty in personal connections. Values harmony in action, combining a strong desire for justice with creative impulses, although situational indecision can emerge under pressure. Displays a profound desire to be of service coupled with high ideals and a strong attention to detail in all pursuits. Works well in group settings, contributing original and innovative ideas while valuing collaboration. Embodies initiative and spontaneity, catalyzing the breakdown of outdated structures in favor of innovative new ideas. Integrates spiritual insights into daily routines with an emphasis on health, order, and systematic approaches to the mystical. Represents the upheaval and reformation of familiar systems, prompting new social concepts and security structures. Versatility, adaptability, and a dynamic exchange of ideas define this approach to life. There is a strong emphasis on intellectual stimulation and communication, supported by an innate restlessness that fuels continuous learning and the pursuit of varied interests. Ingenuity and originality shape career choices, with a tendency toward unconventional professional roles. A strong desire to make a positive contribution to society may result in career changes over time.
453	Ferid Murad	1936	Meticulous, discriminating, and practical, marked by a focus on health and hard work. Can sometimes be hypercritical, petty, or perfectionistic. Even-handed, harmonious, and artistic, with a diplomatic manner and a strong sense of fairness. May at times be overcompromising, excessively appeasing, or judgmental. Compassionate, sensitive, self-sacrificing, gentle, and intuitive. Yet, escapism, impracticality, hypersensitivity, or gullibility may sometimes occur. Tends to flit from one pursuit to another, finding it challenging to settle down. Although change is welcomed, the stability needed to see projects through to completion is lacking. May engage in procrastination and expects others to exhibit flexibility comparable to personal tendencies. Receptive to others and sensitive to the subtle dynamics inherent in interpersonal relationships. Personal identity and resources form the basis for all further success. A robust sense of internal security is deemed essential prior to engaging with broader society. Family roots and the home environment establish foundational support for self-discovery and personal growth, which are vital for future achievement. It is important to avoid becoming overly insular. Reveals a strong connection between emotion and physical well-being coupled with a desire for perfection and order. Under stress, occasional health challenges may emerge. Possesses a finely tuned, analytical mind that excels in tasks requiring concentration, organization, and rational thought. Values order in daily life and reliably handles both personal and professional responsibilities. Exemplifies diplomatic communication and serves adeptly as a mediator in interactions. Valuing harmony, prefers balanced and clear exchanges that foster mutual understanding. Demonstrates a strong need for harmonious, aesthetically pleasing relationships. Values creative expression and seeks balance and beauty in personal connections. Possesses a robust urge for creative self-expression, often employing dramatic and confident behavior to leave a significant impact. May sometimes be perceived as overly assertive. Embraces adventure, philosophy, and cultural exploration with enthusiasm, and naturally inspires through the pursuit of expansive learning. Exemplifies compassion and intuitive sensitivity at work while occasionally experiencing anxiety in challenging situations. Exemplifies tenacity in pursuing novel societal approaches, particularly in managing tangible resources and practical innovation. Integrates spiritual insights into daily routines with an emphasis on health, order, and systematic approaches to the mystical. Represents the upheaval and reformation of familiar systems, prompting new social concepts and security structures. A caring and empathetic disposition is evident, with a tendency to seek security in familiar, nurturing environments. There is a strong orientation toward caring for others, creating a warm, hospitable atmosphere that provides emotional satisfaction. A calling to serve humanity through one’s work is often evident, though the journey may involve shifts in career direction as idealistic visions are balanced against practical uncertainties.
454	Eddie Cochran	1938	Meticulous, discriminating, and practical, marked by a focus on health and hard work. Can sometimes be hypercritical, petty, or perfectionistic. Even-handed, harmonious, and artistic, with a diplomatic manner and a strong sense of fairness. May at times be overcompromising, excessively appeasing, or judgmental. Humanitarian and innovative with a strong group orientation and progressive drive to serve others. In some cases, rebellious, eccentric, aloof, emotionally superficial, or overly extroverted behaviors may appear. Experiences difficulty becoming motivated to achieve personal goals. At times, self-confidence is insufficient even to set these goals, and a general lack of enthusiasm coupled with feeling overwhelmed by change is common. Displays objectivity and philosophical insight, favoring an intellectual perspective in approaching life. The rational mind consistently outweighs emotional considerations, which are viewed as less reliable. Possesses a strong sense of fairness and logical thought, though there is a tendency to consider emotions in a disparaging light. Emotional balance appears disrupted. The idea of exhibiting overt emotional responses, such as tearfulness or loss of composure, is highly discomforting. Compassion in interpersonal relationships may be insufficient, indicating a need to honor both personal feelings and those of others. Perceives independence and the ability to organize personal life, although self-centered tendencies may occasionally arise. Significant factors in this quadrant highlight the areas designated for self-expression. Personal identity and resources form the basis for all further success. A robust sense of internal security is deemed essential prior to engaging with broader society. Family roots and the home environment establish foundational support for self-discovery and personal growth, which are vital for future achievement. It is important to avoid becoming overly insular. Values intellectual engagement over emotional expression and sometimes displays emotional detachment or skepticism regarding unpredictability. Strives for peace, balance, and harmony in all aspects of life, particularly within personal relationships. Diplomatic and fair-minded, this personality often takes on a mediating role and maintains an appreciation for artistic beauty. Exemplifies diplomatic communication and serves adeptly as a mediator in interactions. Valuing harmony, prefers balanced and clear exchanges that foster mutual understanding. Yearns for deep, soulful connections marked by emotional and sexual intensity. Pursues profound unity and shared transformative experiences in relationships. Pursues objectives in a practical, methodical manner and may adopt a critical approach when facing opposition. Championing innovative ideas and inclusivity, exhibits a forward-thinking and humanitarian spirit. Exhibits resourcefulness and applies innovative methods in practical ways, learning lessons of patience and self-reliance. Exemplifies tenacity in pursuing novel societal approaches, particularly in managing tangible resources and practical innovation. Integrates spiritual insights into daily routines with an emphasis on health, order, and systematic approaches to the mystical. Exemplifies dynamic expressions of power and influence, affecting leadership roles and creative dominance. A quiet, reserved, and methodical nature is displayed, with an emphasis on precision, order, and careful planning. While ambition may not be prominent, a persistent focus on efficiency, organization, and intellectual pursuits is evident. A dynamic career marked by constant stimulation and active communication is preferred, with public recognition often tied to intellectual achievements and rapid exchange of ideas.
455	Nick Drake	1948	Nurturing, protective, and tenacious, with pronounced emotional sensitivity and deeply rooted foundations. At times, may be overly protective, reluctant to let go, timid, or reclusive. Faces challenges in coping with the realities of everyday life. Routine daily chores may appear overwhelming, accompanied by difficulties in concentrating on immediate matters. Communicates from the heart while demonstrating compassion and care through a strong intuitive nature. Personal relationships are highly valued, often resulting in the adoption of a caretaker role. This sympathetic and understanding nature, reminiscent of a maternal role, is counterbalanced by difficulty in maintaining objectivity, occasionally leading to impulsive reactions without prior reflection. Enjoys challenge and action, becoming frustrated when no avenue for change exists. Expects others to rise to challenges as well. Strives to make a distinct mark on the world. While this ambition can be beneficial, an overemphasis on idealistic pursuits may become disruptive. Exhibits a self-motivated, self-oriented nature characterized by independently mapping out life and following an individual path, encountering difficulties only when impeded by external forces. Values independence and enjoys solitary pursuits as well as the company of others, provided ample freedom is maintained. Caution is advised against egocentric and selfish behavior. Exhibits intense emotional depth and a strong need for profound experiences. Under stress, tends to generate or attract dramatic situations. Exhibits curiosity, adaptability, and a versatile nature, maintaining high levels of engagement through lively communication and multiple interests. Often infuses situations with dynamic energy—even if this occasionally leads to disorganization. Places high importance on nurturing and intimate communication. Shares personal and emotional information as a means of caregiving and connection. Places great importance on forming deep, nurturing bonds. Values family and an emotionally secure environment, with an underlying desire for stability in all aspects of life. Pursues objectives in a practical, methodical manner and may adopt a critical approach when facing opposition. Embraces adventure, philosophy, and cultural exploration with enthusiasm, and naturally inspires through the pursuit of expansive learning. Takes pride in work and builds personal authority, consistently striving for recognition and leadership. Encourages inventive communication and networking, inspiring original ideas and fresh methods of information exchange. Views relationships through a spiritual and balanced lens, striving for harmony, justice, and deeper interpersonal understanding. Exemplifies dynamic expressions of power and influence, affecting leadership roles and creative dominance. A caring and empathetic disposition is evident, with a tendency to seek security in familiar, nurturing environments. There is a strong orientation toward caring for others, creating a warm, hospitable atmosphere that provides emotional satisfaction. Career choices tend toward professions that promote independence and self-direction, with public roles often marked by assertiveness, initiative, and leadership.
456	Eugene Stoner	1922	Intense and magnetic, possessing a penetrating perception and the capacity to confront challenges head on. Can display destructive tendencies, vengefulness, jealousy, or excessive drama. Disciplined, responsible, and reliable, displaying industrious, conscientious, and practical traits that foster achievement. Nonetheless, tendencies toward pessimism, conventionality, rigidity, materialism, or callousness may be evident. Experiences difficulty becoming motivated to achieve personal goals. At times, self-confidence is insufficient even to set these goals, and a general lack of enthusiasm coupled with feeling overwhelmed by change is common. Communicates from the heart while demonstrating compassion and care through a strong intuitive nature. Personal relationships are highly valued, often resulting in the adoption of a caretaker role. This sympathetic and understanding nature, reminiscent of a maternal role, is counterbalanced by difficulty in maintaining objectivity, occasionally leading to impulsive reactions without prior reflection. Exhibits a marked aversion to change, while expecting others to demonstrate a similar reliability. Finds it difficult to adapt to new situations and tends to be inflexible when faced with the demands of change or the needs of others. Strives to make a distinct mark on the world. While this ambition can be beneficial, an overemphasis on idealistic pursuits may become disruptive. Exhibits a self-motivated, self-oriented nature characterized by independently mapping out life and following an individual path, encountering difficulties only when impeded by external forces. Values independence and enjoys solitary pursuits as well as the company of others, provided ample freedom is maintained. Caution is advised against egocentric and selfish behavior. Public life is regarded as the pinnacle of achievement, with personal satisfaction derived from notable accomplishments and ongoing contributions in the public arena. A high public profile may be attained through career success and social status, though it is essential that such accomplishments do not come at the expense of personal relationships. Finds security in structured environments and purposeful work. May exhibit emotional reserve or detachment when under pressure. Exhibits passion, intensity, and a deep engagement with life’s mysteries. Values honest, intimate relationships and is unafraid to explore complex emotional depths. Resourceful and insightful in practical matters, especially when overcoming challenges. Possesses a resourceful and penetrating intellect, delving deep into subjects rather than settling for superficial explanations. Communicative exchanges are often intense and thorough. Favors adventurous, exploratory relationships, eagerly sharing new ideas and diverse cultural experiences. Enjoys dynamic, expansive partnerships. Fights ardently for just causes using an unpredictable yet innovative approach and often emerges as a natural leader within groups. May display rebellious tendencies when provoked. Exhibits an intense, transformative quest for truth that is matched by a deep desire for profound connections and collaborative achievements. Cultivates lasting, responsible relationships through commitment and balance in both personal and business spheres. Promotes exploration of the unconscious and intuitive realms, leading to profound insights and creative breakthroughs. Infuses creativity with spirituality, manifesting dramatic artistic expression and an appreciation for aesthetics. Represents the upheaval and reformation of familiar systems, prompting new social concepts and security structures. A cautious, disciplined approach to life is typical, with an emphasis on careful planning and the steady pursuit of ambitions. Persistence, prudence, and a serious, reserved demeanor contribute to an attainable and respected path built through hard work. An intense, investigative approach to work is seen, with occasional crises serving as a catalyst for deep exploration and transformative insights in research and resource management.
457	David Marr	1933	Inspiring, with a broad vision, enthusiasm, and goal-seeking drive. Truthfulness and adventurousness define the approach; however, recklessness, lack of restraint, or tactlessness may also emerge. Disciplined, responsible, and reliable, displaying industrious, conscientious, and practical traits that foster achievement. Nonetheless, tendencies toward pessimism, conventionality, rigidity, materialism, or callousness may be evident. Exhibits a practical and efficient, hands-on approach with a dependable common-sense method applied to most matters. A down-to-earth demeanor proves advantageous for daily tasks, though a stubborn reluctance to embrace change can sometimes stifle both personal and others’ enthusiasm. Strives to make a distinct mark on the world. While this ambition can be beneficial, an overemphasis on idealistic pursuits may become disruptive. Exhibits a self-motivated, self-oriented nature characterized by independently mapping out life and following an individual path, encountering difficulties only when impeded by external forces. Values independence and enjoys solitary pursuits as well as the company of others, provided ample freedom is maintained. Caution is advised against egocentric and selfish behavior. Public life is regarded as the pinnacle of achievement, with personal satisfaction derived from notable accomplishments and ongoing contributions in the public arena. A high public profile may be attained through career success and social status, though it is essential that such accomplishments do not come at the expense of personal relationships. Exhibits a need for stability and a steady routine, favoring the familiar over change. In times of stress, may overindulge or withdraw, yet an inherent practicality enables overcoming undesired habits. Also reveals a creative side expressed in various artistic pursuits. Is serious, responsible, and methodical in pursuit of goals. Valued for reliability and a calm, steady presence during crises, this temperament is both ambitious and disciplined in achieving long-term success. Adopts a philosophical outlook that seeks to broaden perspective through continual learning. Values freedom of thought and clear, expansive communication. Values unconventional, freedom-based partnerships that allow for strong individual expression. Enjoys intellectual connections and thrives in group social settings. Approaches personal ambitions in a responsible and methodical fashion, demonstrating strong determination and occasionally assertiveness in defense of goals. Prioritizes justice and fairness, using diplomatic skills to impart values and foster balanced, meaningful relationships. Works well in group settings, contributing original and innovative ideas while valuing collaboration. Embodies initiative and spontaneity, catalyzing the breakdown of outdated structures in favor of innovative new ideas. Integrates spiritual insights into daily routines with an emphasis on health, order, and systematic approaches to the mystical. Represents the upheaval and reformation of familiar systems, prompting new social concepts and security structures. A sensitive, romantic, and imaginative nature is prominent, with a deep sensitivity to one’s environment that may manifest as intuitive or psychic abilities. An emphasis on empathy and healing, both physical and emotional, guides the pursuit of life’s purpose. An enthusiastic, adventurous career path is embraced, often accompanied by a desire for public recognition and international or cross-cultural connections.
458	Eva Braun	1912	Disciplined, responsible, and reliable, displaying industrious, conscientious, and practical traits that foster achievement. Nonetheless, tendencies toward pessimism, conventionality, rigidity, materialism, or callousness may be evident. Exhibits a practical and efficient, hands-on approach with a dependable common-sense method applied to most matters. A down-to-earth demeanor proves advantageous for daily tasks, though a stubborn reluctance to embrace change can sometimes stifle both personal and others’ enthusiasm. Exhibits a marked aversion to change, while expecting others to demonstrate a similar reliability. Perceives independence and the ability to organize personal life, although self-centered tendencies may occasionally arise. Significant factors in this quadrant highlight the areas designated for self-expression. Exhibits a self-motivated, self-oriented nature characterized by independently mapping out life and following an individual path, encountering difficulties only when impeded by external forces. Values independence and enjoys solitary pursuits as well as the company of others, provided ample freedom is maintained. Caution is advised against egocentric and selfish behavior. Reveals a strong connection between emotion and physical well-being coupled with a desire for perfection and order. Under stress, occasional health challenges may emerge. Embraces unconventionality, innovation, and friendly, forward-thinking qualities. Thrives in group settings and relishes breaking traditional boundaries while expressing individual originality. Is recognized for a wise, cautious mindset that prioritizes credibility and authoritative knowledge. New ideas are approached with deliberate care. Exhibits a reserved but enduring approach to relationships, building strong commitments gradually. Demonstrates responsibility and stability, particularly in managing resources. Prefers to initiate ideas and disseminate information with assertiveness, though may sometimes employ evasive tactics when necessary. Embraces adventure, philosophy, and cultural exploration with enthusiasm, and naturally inspires through the pursuit of expansive learning. Works methodically and persistently, demonstrating practical management skills and steady progress. Encourages brilliant, inventive breakthroughs that contribute unique insights to collective progress. Expresses spirituality with emotional depth and nurturing sensitivity, holding spiritual beliefs close to the heart. Embodies breakthrough shifts in communication and knowledge, fostering periods of innovative discovery. A reserved and perceptive demeanor is marked by shrewdness and strong willpower. There is an ability to navigate complex emotional and public challenges with resourcefulness, with integrity serving as the keystone for achieving lasting goals. Professional pursuits are closely linked with personal pride and a desire to shine in the public sphere. Leadership, power, and strong organizational skills drive success in visible roles.
459	Henning von Tresckow	1901	Meticulous, discriminating, and practical, marked by a focus on health and hard work. Can sometimes be hypercritical, petty, or perfectionistic. Inspiring, with a broad vision, enthusiasm, and goal-seeking drive. Truthfulness and adventurousness define the approach; however, recklessness, lack of restraint, or tactlessness may also emerge. Disciplined, responsible, and reliable, displaying industrious, conscientious, and practical traits that foster achievement. Nonetheless, tendencies toward pessimism, conventionality, rigidity, materialism, or callousness may be evident. Exhibits a practical and efficient, hands-on approach with a dependable common-sense method applied to most matters. A down-to-earth demeanor proves advantageous for daily tasks, though a stubborn reluctance to embrace change can sometimes stifle both personal and others’ enthusiasm. Emotional balance appears disrupted. The idea of exhibiting overt emotional responses, such as tearfulness or loss of composure, is highly discomforting. Compassion in interpersonal relationships may be insufficient, indicating a need to honor both personal feelings and those of others. Tends to flit from one pursuit to another, finding it challenging to settle down. Although change is welcomed, the stability needed to see projects through to completion is lacking. May engage in procrastination and expects others to exhibit flexibility comparable to personal tendencies. Strives to make a distinct mark on the world. While this ambition can be beneficial, an overemphasis on idealistic pursuits may become disruptive. Public life is regarded as the pinnacle of achievement, with personal satisfaction derived from notable accomplishments and ongoing contributions in the public arena. A high public profile may be attained through career success and social status, though it is essential that such accomplishments do not come at the expense of personal relationships. Reveals a strong connection between emotion and physical well-being coupled with a desire for perfection and order. Under stress, occasional health challenges may emerge. Is serious, responsible, and methodical in pursuit of goals. Valued for reliability and a calm, steady presence during crises, this temperament is both ambitious and disciplined in achieving long-term success. Is recognized for a wise, cautious mindset that prioritizes credibility and authoritative knowledge. New ideas are approached with deliberate care. Favors adventurous, exploratory relationships, eagerly sharing new ideas and diverse cultural experiences. Enjoys dynamic, expansive partnerships. Pursues objectives in a practical, methodical manner and may adopt a critical approach when facing opposition. Embraces adventure, philosophy, and cultural exploration with enthusiasm, and naturally inspires through the pursuit of expansive learning. Maintains a conservative, disciplined mindset, marked by strong ambitions and a high degree of responsibility. Inspires visionary ideas and novel philosophical perspectives, fostering a forward-thinking approach to cultural and ethical matters. Embodies intuitive communication and compassionate teaching, emphasizing the sharing of spiritual insights. Embodies breakthrough shifts in communication and knowledge, fostering periods of innovative discovery. An unconventional and original outlook is combined with strong group associations and a commitment to humanitarian causes. Independence, objectivity, and a talent for discerning character are evident, while learning to assert oneself remains an important development. An enthusiastic, adventurous career path is embraced, often accompanied by a desire for public recognition and international or cross-cultural connections.
460	Pierre Brossolette	1903	Nurturing, protective, and tenacious, with pronounced emotional sensitivity and deeply rooted foundations. At times, may be overly protective, reluctant to let go, timid, or reclusive. Self-confident, generous, and warm-hearted, with strong leadership qualities and a dramatic presence. May occasionally appear overly proud, vain, extravagant, or arrogant. Highly motivated with many goals and aspirations for the future. Vital and spontaneous, this disposition often embraces the challenge of exploring new, adventurous paths. Enthusiasm is irrepressible, although there is a tendency to exaggerate and a difficulty in coping with routine tasks. Faces challenges in coping with the realities of everyday life. Routine daily chores may appear overwhelming, accompanied by difficulties in concentrating on immediate matters. Enjoys challenge and action, becoming frustrated when no avenue for change exists. Expects others to rise to challenges as well. Finds it difficult to adapt to new situations and tends to be inflexible when faced with the demands of change or the needs of others. Strives to make a distinct mark on the world. While this ambition can be beneficial, an overemphasis on idealistic pursuits may become disruptive. Exhibits a self-motivated, self-oriented nature characterized by independently mapping out life and following an individual path, encountering difficulties only when impeded by external forces. Values independence and enjoys solitary pursuits as well as the company of others, provided ample freedom is maintained. Caution is advised against egocentric and selfish behavior. Public life is regarded as the pinnacle of achievement, with personal satisfaction derived from notable accomplishments and ongoing contributions in the public arena. A high public profile may be attained through career success and social status, though it is essential that such accomplishments do not come at the expense of personal relationships. Displays a need for nurturing and comfort, tending to withdraw to secure, familiar surroundings under stress. Sometimes finds it challenging to break free from established comfort zones. Shows a nurturing and caring disposition, valuing comfort and close bonds. While a protective exterior may mask vulnerability, strong emotions are channeled into providing care and creating a warm home environment. Loves engaging in conversation and actively gathers diverse pieces of information. Demonstrates a fast-paced articulatory style with a talent for networking ideas. Favors fun, creative interaction and takes pride in the achievements of both self and partner. Maintains an appreciation for aesthetics, personal presentation, and a lively social life. Values harmony in action, combining a strong desire for justice with creative impulses, although situational indecision can emerge under pressure. Displays an intuitive pursuit of truth and a compassionate advocacy for the underdog, often assuming an inspirational teaching role. Works well in group settings, contributing original and innovative ideas while valuing collaboration. Inspires visionary ideas and novel philosophical perspectives, fostering a forward-thinking approach to cultural and ethical matters. Expresses spirituality with emotional depth and nurturing sensitivity, holding spiritual beliefs close to the heart. Embodies breakthrough shifts in communication and knowledge, fostering periods of innovative discovery. A confident and generous persona is highlighted by a desire for independence and expressive creativity. Leadership and organizational abilities are strong, though an occasional need for caution is advised to temper impulsiveness and prevent overreach. Career choices tend toward professions that promote independence and self-direction, with public roles often marked by assertiveness, initiative, and leadership.
461	Seán MacBride	1904	Inspiring, with a broad vision, enthusiasm, and goal-seeking drive. Truthfulness and adventurousness define the approach; however, recklessness, lack of restraint, or tactlessness may also emerge. Humanitarian and innovative with a strong group orientation and progressive drive to serve others. In some cases, rebellious, eccentric, aloof, emotionally superficial, or overly extroverted behaviors may appear. Prefers to follow in others’ footsteps rather than initiate actions. Can be relied on to produce results as long as initial ideas are provided by others. Survival mechanisms are weak. Exhibits a marked aversion to change, while expecting others to demonstrate a similar reliability. Perceives independence and the ability to organize personal life, although self-centered tendencies may occasionally arise. Significant factors in this quadrant highlight the areas designated for self-expression. Strives to make a distinct mark on the world. While this ambition can be beneficial, an overemphasis on idealistic pursuits may become disruptive. Exhibits a self-motivated, self-oriented nature characterized by independently mapping out life and following an individual path, encountering difficulties only when impeded by external forces. Values independence and enjoys solitary pursuits as well as the company of others, provided ample freedom is maintained. Caution is advised against egocentric and selfish behavior. Exhibits a need for stability and a steady routine, favoring the familiar over change. In times of stress, may overindulge or withdraw, yet an inherent practicality enables overcoming undesired habits. Also reveals a creative side expressed in various artistic pursuits. Embraces unconventionality, innovation, and friendly, forward-thinking qualities. Thrives in group settings and relishes breaking traditional boundaries while expressing individual originality. Is recognized for a wise, cautious mindset that prioritizes credibility and authoritative knowledge. New ideas are approached with deliberate care. Favors adventurous, exploratory relationships, eagerly sharing new ideas and diverse cultural experiences. Enjoys dynamic, expansive partnerships. Channels a strong drive for spiritual exploration and is guided by deep, subconscious sensitivity. Intuition plays a central role, though there can be a tendency to adopt a withdrawn stance in threatening situations. Displays an intuitive pursuit of truth and a compassionate advocacy for the underdog, often assuming an inspirational teaching role. Works well in group settings, contributing original and innovative ideas while valuing collaboration. Inspires visionary ideas and novel philosophical perspectives, fostering a forward-thinking approach to cultural and ethical matters. Expresses spirituality with emotional depth and nurturing sensitivity, holding spiritual beliefs close to the heart. Embodies breakthrough shifts in communication and knowledge, fostering periods of innovative discovery. An unconventional and original outlook is combined with strong group associations and a commitment to humanitarian causes. Independence, objectivity, and a talent for discerning character are evident, while learning to assert oneself remains an important development. An enthusiastic, adventurous career path is embraced, often accompanied by a desire for public recognition and international or cross-cultural connections.
462	Marcel Carné	1906	Self-confident, generous, and warm-hearted, with strong leadership qualities and a dramatic presence. May occasionally appear overly proud, vain, extravagant, or arrogant. Highly motivated with many goals and aspirations for the future. Vital and spontaneous, this disposition often embraces the challenge of exploring new, adventurous paths. Enthusiasm is irrepressible, although there is a tendency to exaggerate and a difficulty in coping with routine tasks. Tends to lack objectivity—the ability to maintain a detached and rational perspective. Decision-making is challenging, with difficulties logically weighing the pros and cons. Exhibits a marked aversion to change, while expecting others to demonstrate a similar reliability. Finds it difficult to adapt to new situations and tends to be inflexible when faced with the demands of change or the needs of others. Seeks relationships from an objective standpoint rather than a personal one and values public engagement alongside contributing to society. Interactions with others assume a paramount role, with significant value placed on both personal relationships and broader social connections. Possesses a natural aptitude for mediation, informed by an understanding of the nuances inherent in relationships. The greatest insights into personal identity are often gained through these relational contexts. Care should be taken to avoid becoming entangled in stifling relationships. Public life is regarded as the pinnacle of achievement, with personal satisfaction derived from notable accomplishments and ongoing contributions in the public arena. A high public profile may be attained through career success and social status, though it is essential that such accomplishments do not come at the expense of personal relationships. Enjoys being the centre of attention in close relationships. Exhibits a playful, engaging demeanor capable of uniting others and lightening tense situations. Radiates warmth, generosity, and a fun-loving spirit. Naturally attracts attention through contagious enthusiasm and a playful, confident demeanor that uplifts those around. Displays enthusiasm for acquiring and sharing knowledge, taking pride in learning. Considers education enjoyable, though may sometimes appear overconfident about one’s intellectual abilities. Demonstrates a strong need for harmonious, aesthetically pleasing relationships. Values creative expression and seeks balance and beauty in personal connections. Possesses a robust urge for creative self-expression, often employing dramatic and confident behavior to leave a significant impact. May sometimes be perceived as overly assertive. Exhibits a nurturing disposition balanced by idealism, extending caring concern to close relationships and personal connections. Exemplifies compassion and intuitive sensitivity at work while occasionally experiencing anxiety in challenging situations. Fosters the practical consolidation of original ideas into enduring structures through disciplined innovation. Expresses spirituality with emotional depth and nurturing sensitivity, holding spiritual beliefs close to the heart. Embodies breakthrough shifts in communication and knowledge, fostering periods of innovative discovery. A cautious, disciplined approach to life is typical, with an emphasis on careful planning and the steady pursuit of ambitions. Persistence, prudence, and a serious, reserved demeanor contribute to an attainable and respected path built through hard work. An intense, investigative approach to work is seen, with occasional crises serving as a catalyst for deep exploration and transformative insights in research and resource management.
