"ARN","Name","WikiConfirmed","DeathDateConfirmed","IsDuplicate"
"5666","Reynolds, Debbie","TRUE","TRUE","FALSE"
"5667","Moncla, François","TRUE","TRUE","FALSE"
"5668","Jump, Gordon","TRUE","TRUE","FALSE"
"5669","Cilento, Diane","TRUE","TRUE","FALSE"
"5670","Lacotte, Pierre","TRUE","TRUE","FALSE"
"5671","Lugar, Richard","TRUE","TRUE","FALSE"
"5672","Powell, Charlie","TRUE","TRUE","FALSE"
"5673","Batterberry, Michael","TRUE","TRUE","FALSE"
"5674","Krassner, Paul","TRUE","TRUE","FALSE"
"5675","Wilkins, Bob","TRUE","TRUE","FALSE"
"5676","Farley, Dick","TRUE","TRUE","FALSE"
"5677","Aghajanian, George","TRUE","TRUE","FALSE"
"5678","Halston","TRUE","TRUE","FALSE"
"5679","Besançon, Alain","TRUE","FALSE","FALSE"
"5680","Lai, Francis","TRUE","TRUE","FALSE"
"5681","Aimée, Anouk","TRUE","TRUE","FALSE"
"5682","Kasem, Casey","TRUE","TRUE","FALSE"
"5683","Ganz, Charles","FALSE","FALSE","FALSE"
"5684","Rabe, Charlie","TRUE","TRUE","FALSE"
"5685","Thynn, Alexander","TRUE","TRUE","FALSE"
"5686","Fraise, Gene","TRUE","TRUE","FALSE"
"5687","Palou Pérez, Pedro Ángel","TRUE","FALSE","FALSE"
"5688","Bechtle, Robert","TRUE","TRUE","FALSE"
"5689","Mitcham, Gene","TRUE","TRUE","FALSE"
"5690","Fitch, Bill","TRUE","TRUE","FALSE"
"5691","Stablinski, Jean","TRUE","TRUE","FALSE"
"5692","Wakefield, Dan","TRUE","TRUE","FALSE"
"5693","Palmer, Ronald D.","TRUE","TRUE","FALSE"
"5694","Jones, K. C.","TRUE","FALSE","FALSE"
"5695","Parker, Derek","TRUE","TRUE","FALSE"
"5696","Ridderbusch, Karl","TRUE","TRUE","FALSE"
"5697","Williams, Frank","TRUE","TRUE","FALSE"
"5698","de Castilla, Rosa","TRUE","TRUE","FALSE"
"5699","Imel, Jack","TRUE","TRUE","FALSE"
"5700","Fumaroli, Marc","TRUE","TRUE","FALSE"
"5701","Rich, Catherine","TRUE","FALSE","FALSE"
"5702","Nabrit, James III","TRUE","TRUE","FALSE"
"5703","Cuomo, Mario","TRUE","TRUE","FALSE"
"5704","Fainsilber, Adrien","TRUE","TRUE","FALSE"
"5705","Angeli, Pier","TRUE","TRUE","FALSE"
"5706","Tinkham, Dick","TRUE","TRUE","FALSE"
"5707","MacLeod, Donny","TRUE","TRUE","FALSE"
"5708","Durham, Eunice","TRUE","TRUE","FALSE"
"5709","Kay, Alan Cooke","TRUE","TRUE","FALSE"
"5710","Secord, Richard","TRUE","TRUE","FALSE"
"5711","Rumsfeld, Donald","TRUE","FALSE","FALSE"
"5712","Davis, Otis","TRUE","TRUE","FALSE"
"5713","Reeves, Hubert","TRUE","TRUE","FALSE"
"5714","Grier, Rosey","TRUE","FALSE","FALSE"
"5715","Quino","TRUE","TRUE","FALSE"
"5716","Leonard, Slick","TRUE","TRUE","FALSE"
"5717","Schwartzman, Jack","TRUE","TRUE","FALSE"
"5718","Ruckelshaus, William","TRUE","TRUE","FALSE"
"5719","Peek, Kenneth L. Jr.","TRUE","TRUE","FALSE"
"5720","Ledins, Nancy","TRUE","TRUE","FALSE"
"5721","Lee, Kui","TRUE","TRUE","FALSE"
"5722","Gittings, Barbara","TRUE","TRUE","FALSE"
"5723","Siqueira, Ethevaldo","TRUE","TRUE","FALSE"
"5724","O'Toole, Peter","TRUE","TRUE","FALSE"
"5725","Ellenberger, Norm","TRUE","TRUE","FALSE"
"5726","Darrow, Gerard","TRUE","FALSE","FALSE"
"5727","Cascio, Bubba","TRUE","TRUE","FALSE"
"5728","Bernasconi, Gaudenzio","TRUE","TRUE","FALSE"
"5729","Armes, Jay J.","TRUE","TRUE","FALSE"
"5730","Lindbergh, Jon","TRUE","TRUE","FALSE"
"5731","Sempé, Jean-Jacques","TRUE","TRUE","FALSE"
"5732","Montagnier, Luc","TRUE","TRUE","FALSE"
"5733","Deem, George","TRUE","TRUE","FALSE"
"5734","Salmon, Thomas P.","TRUE","TRUE","FALSE"
"5735","Schwinger, Gene","TRUE","TRUE","FALSE"
"5736","Carr, Gerald","TRUE","TRUE","FALSE"
"5737","Powless, John","TRUE","TRUE","FALSE"
"5738","Raven, Cliff","TRUE","TRUE","FALSE"
"5739","Engle, Joe","TRUE","TRUE","FALSE"
"5740","Guzmán, Gastón","TRUE","TRUE","FALSE"
"5741","Said, John L.","TRUE","TRUE","FALSE"
"5742","Fontenay, Geneviève de","TRUE","TRUE","FALSE"
"5743","Fotheringham, Allan","TRUE","TRUE","FALSE"
"5744","Harloe, Walter","FALSE","FALSE","FALSE"
"5745","Dennard, Robert H.","TRUE","TRUE","FALSE"
"5746","Corning, Joy","TRUE","TRUE","FALSE"
"5747","Cline, Patsy","TRUE","TRUE","FALSE"
"5748","Herschensohn, Bruce","TRUE","TRUE","FALSE"
"5749","DiBiaggio, John A.","TRUE","TRUE","FALSE"
"5750","Hein, Rolland","TRUE","TRUE","FALSE"
"5751","Hutchison, Ray","FALSE","FALSE","FALSE"
"5752","Kotz, Nick","TRUE","TRUE","FALSE"
"5753","Conran, Shirley","TRUE","TRUE","FALSE"
"5754","Hutchinson, Lily","FALSE","FALSE","FALSE"
"5755","Brighenti, Sergio","TRUE","TRUE","FALSE"
"5756","Suárez, Adolfo","TRUE","TRUE","FALSE"
"5757","Podres, Johnny","TRUE","TRUE","FALSE"
"5758","Wills, Maury","TRUE","TRUE","FALSE"
"5759","Szymanski, Dick","TRUE","TRUE","FALSE"
"5760","West, Dottie","TRUE","TRUE","FALSE"
"5761","Montevecchi, Liliane","TRUE","TRUE","FALSE"
"5762","Aronov, Ben","TRUE","TRUE","FALSE"
"5763","Anderson, Paul","TRUE","TRUE","FALSE"
"5764","Tandberg, Erik","TRUE","TRUE","FALSE"
"5765","McClure, Michael","TRUE","TRUE","FALSE"
"5766","François, Frédéric","TRUE","TRUE","FALSE"
"5767","Jansky, Bob","FALSE","FALSE","FALSE"
"5768","Plath, Sylvia","TRUE","TRUE","FALSE"
"5769","Cassel, Jean-Pierre","TRUE","TRUE","FALSE"
"5770","Malle, Louis","TRUE","TRUE","FALSE"
"5771","Perry, Bob J.","TRUE","TRUE","FALSE"
"5772","Suicide: Jumped 7149","FALSE","FALSE","FALSE"
"5773","Armstrong, Bob","TRUE","TRUE","FALSE"
"5774","Lods, André","FALSE","FALSE","FALSE"
"5775","Smith, Jack","TRUE","TRUE","FALSE"
"5776","Spina Bifida 7152","FALSE","FALSE","FALSE"
"5777","Mutscher, Gus Franklin","TRUE","TRUE","FALSE"
"5778","Jervell, Jak","TRUE","TRUE","FALSE"
"5779","Chance, John Barnes","TRUE","TRUE","FALSE"
"5780","Martino, Renato","TRUE","TRUE","FALSE"
"5781","David-Weill, Michel","TRUE","TRUE","FALSE"
"5782","Noschese, Alighiero","TRUE","TRUE","FALSE"
"5783","Coker, Jerry","TRUE","TRUE","FALSE"
"5784","Chirac, Jacques","TRUE","TRUE","FALSE"
"5785","DiMauro, Steve","TRUE","TRUE","FALSE"
"5786","Hall, John","TRUE","TRUE","FALSE"
"5787","Arnesen, Finn","FALSE","FALSE","FALSE"
"5788","Burstyn, Ellen","TRUE","FALSE","FALSE"
"5789","Browning, James L. Jr.","TRUE","TRUE","FALSE"
"5790","Roskens, Ronald","TRUE","TRUE","FALSE"
"5791","Joyce, Ed","TRUE","TRUE","FALSE"
"5792","Palmer, Lynne","FALSE","FALSE","FALSE"
"5793","Wayne, Ralph","TRUE","TRUE","FALSE"
"5794","Belvin, Jesse","TRUE","TRUE","FALSE"
"5795","Smith, Roger","TRUE","TRUE","FALSE"
"5796","Guyon, Jean-Jacques","TRUE","TRUE","FALSE"
"5797","Suicide: Hanged 7172","FALSE","FALSE","FALSE"
"5798","Norum, Kaare","TRUE","TRUE","FALSE"
"5799","Nichols, Nichelle","TRUE","TRUE","FALSE"
"5800","Swenson, Inga","TRUE","TRUE","FALSE"
"5801","James, Don","TRUE","TRUE","FALSE"
"5802","Hormel, James","TRUE","TRUE","FALSE"
"5803","Stevenson, Anne","TRUE","TRUE","FALSE"
"5804","Turner, Fred L.","TRUE","TRUE","FALSE"
"5805","Straub, Jean-Marie","TRUE","TRUE","FALSE"
"5806","Burket, Ferd","TRUE","TRUE","FALSE"
"5807","Pertschuk, Michael","TRUE","TRUE","FALSE"
"5808","Durnbaugh, Bobby","TRUE","TRUE","FALSE"
"5809","Lewis, Shari","TRUE","TRUE","FALSE"
"5810","Vuarnet, Jean","TRUE","TRUE","FALSE"
"5811","Fidenco, Nico","TRUE","TRUE","FALSE"
"5812","Aquino, Corazon","TRUE","FALSE","FALSE"
"5813","Anderson, Wendell","TRUE","TRUE","FALSE"
"5814","Lewis, Leo","FALSE","FALSE","FALSE"
"5815","Neu, Arthur","TRUE","TRUE","FALSE"
"5816","Dupont, Marcelle","FALSE","FALSE","FALSE"
"5817","Novak, Kim","TRUE","FALSE","FALSE"
"5818","Ungaro, Emmanuel","TRUE","TRUE","FALSE"
"5819","Ure, Mary","TRUE","TRUE","FALSE"
"5820","Crews, David William","TRUE","TRUE","FALSE"
"5821","Liberto, Frank","FALSE","FALSE","FALSE"
"5822","Staff, Tor Erling","TRUE","TRUE","FALSE"
"5823","Førde, Runa","TRUE","TRUE","FALSE"
"5824","Radziwill, Lee","TRUE","TRUE","FALSE"
"5825","Viannet, Louis","TRUE","FALSE","FALSE"
"5826","Suicide: Stab 7211","FALSE","FALSE","FALSE"
"5827","Jakubowitz, Simon Kaj","FALSE","FALSE","FALSE"
"5828","Zacks, Gordon","TRUE","TRUE","FALSE"
"5829","Jones, Quincy","TRUE","TRUE","FALSE"
"5830","Chabert, Jos","TRUE","TRUE","FALSE"
"5831","Rathbone, Tim","TRUE","TRUE","FALSE"
"5832","Roth, Philip","TRUE","TRUE","FALSE"
"5833","Tappan, Mel","TRUE","FALSE","FALSE"
"5834","Dickey, Jim","TRUE","TRUE","FALSE"
"5835","Hidalgo, Michel","TRUE","TRUE","FALSE"
"5836","Yemm, Norman","TRUE","TRUE","FALSE"
"5837","Loewenberger, Anne","FALSE","FALSE","FALSE"
"5838","Smith, William","TRUE","TRUE","FALSE"
"5839","Roach, John","TRUE","TRUE","FALSE"
"5840","Guérard, Michel","TRUE","TRUE","FALSE"
"5841","Suicide: Subway 7224","FALSE","FALSE","FALSE"
"5842","Cohen-Tannoudji, Claude","TRUE","FALSE","FALSE"
"5843","Dale, Jerry","TRUE","FALSE","FALSE"
"5844","Crow, Lindon","TRUE","TRUE","FALSE"
"5845","Gorshin, Frank","TRUE","TRUE","FALSE"
"5846","Buhr, Florence","TRUE","TRUE","FALSE"
"5847","Belmondo, Jean-Paul","TRUE","TRUE","FALSE"
"5848","Rosenberg, Diana K.","FALSE","FALSE","FALSE"
"5849","Turman, Buddy","TRUE","TRUE","FALSE"
"5850","Dubœuf, Georges","TRUE","TRUE","FALSE"
"5851","Whitead, Wes","TRUE","TRUE","FALSE"
"5852","Hansen, Curtis LeRoy","TRUE","TRUE","FALSE"
"5853","Mansfield, Jayne","TRUE","TRUE","FALSE"
"5854","Hart, Pete","TRUE","FALSE","FALSE"
"5855","Carr, Ian","TRUE","TRUE","FALSE"
"5856","Blackwood, Easley Jr.","TRUE","TRUE","FALSE"
"5857","Hunter, Art","TRUE","TRUE","FALSE"
"5858","Lemon, Meadowlark","TRUE","TRUE","FALSE"
"5859","Scalise, Lawrence F.","TRUE","TRUE","FALSE"
"5860","Burnett, Carol","TRUE","FALSE","FALSE"
"5861","McCoy, Al","TRUE","TRUE","FALSE"
"5862","Moritz, Leif Idar","FALSE","FALSE","FALSE"
"5863","Nelson, Willie","TRUE","FALSE","FALSE"
"5864","Bourges, Hervé","TRUE","TRUE","FALSE"
"5865","Jouannest, Gérard","TRUE","FALSE","FALSE"
"5866","Mathiau, Louis","FALSE","FALSE","FALSE"
"5867","Collins, Cal","TRUE","TRUE","FALSE"
"5868","Harris, John","TRUE","FALSE","FALSE"
"5869","Perry, Roger","TRUE","TRUE","FALSE"
"5870","Clark, Dick","FALSE","FALSE","FALSE"
"5871","González Orozco, Antonio","TRUE","TRUE","FALSE"
"5872","Mijolla, Alain de","TRUE","TRUE","FALSE"
"5873","Gonzales, Jose Luis","FALSE","FALSE","FALSE"
"5874","Suicide: Jumped 7250","FALSE","FALSE","FALSE"
"5875","Boccalero, Karen","TRUE","TRUE","FALSE"
"5876","Sønsteby, Sven","TRUE","TRUE","FALSE"
"5877","Castel, Robert","TRUE","FALSE","FALSE"
"5878","Avery, John Scales","TRUE","TRUE","FALSE"
"5879","Thom, James Alexander","TRUE","TRUE","FALSE"
"5880","Nix, Doyle","TRUE","TRUE","FALSE"
"5881","Wilson, Charlie","TRUE","TRUE","FALSE"
"5882","Abell, Bess","TRUE","TRUE","FALSE"
"5883","White, Frank D.","TRUE","TRUE","FALSE"
"5884","Ung, Per","TRUE","TRUE","FALSE"
"5885","Gardini, Raul","TRUE","TRUE","FALSE"
"5886","Rivers, Joan","TRUE","TRUE","FALSE"
"5887","Bailey, F. Lee","TRUE","TRUE","FALSE"
"5888","Wilder, Gene","TRUE","TRUE","FALSE"
"5889","Feinstein, Dianne","TRUE","TRUE","FALSE"
"5890","Suicide: Jumped 7269","FALSE","FALSE","FALSE"
"5891","Kent, Don","TRUE","TRUE","FALSE"
"5892","Moore, McNeil","TRUE","TRUE","FALSE"
"5893","Bradshaw, John","TRUE","TRUE","FALSE"
"5894","Graham, Loren","TRUE","TRUE","FALSE"
"5895","Hilton, Eric","TRUE","TRUE","FALSE"
"5896","Suicide: Drugs 7273","FALSE","FALSE","FALSE"
"5897","Anglade, Henry","TRUE","TRUE","FALSE"
"5898","Hatcher, Richard G.","TRUE","TRUE","FALSE"
"5899","Shepard, Charlie","TRUE","TRUE","FALSE"
"5900","Hardesty, Sue","TRUE","TRUE","FALSE"
"5901","Bourassa, Robert","TRUE","TRUE","FALSE"
"5902","Hines, Mimi","TRUE","TRUE","FALSE"
"5903","Mead, Syd","TRUE","TRUE","FALSE"
"5904","Shepherd, Gordon M.","TRUE","TRUE","FALSE"
"5905","James, Johnny","TRUE","FALSE","FALSE"
"5906","Huth, Gerry","TRUE","TRUE","FALSE"
"5907","Celestin, Father","TRUE","FALSE","FALSE"
"5908","Senneville, Paul de","TRUE","TRUE","FALSE"
"5909","Nooteboom, Cees","TRUE","FALSE","FALSE"
"5910","Landi, Gino","TRUE","TRUE","FALSE"
"5911","Dantzig, Rudi van","TRUE","TRUE","FALSE"
"5912","Brunson, Doyle","TRUE","TRUE","FALSE"
"5913","Carlson, Norman","TRUE","TRUE","FALSE"
"5914","Helms, Bobby","TRUE","TRUE","FALSE"
"5915","Courtney, Tom","TRUE","TRUE","FALSE"
"5916","Hale, Robert","TRUE","TRUE","FALSE"
"5917","Menetrey, Rose-Marie","FALSE","FALSE","FALSE"
"5918","Curl, Robert","TRUE","TRUE","FALSE"
"5919","Suicide: Hanged 7302","FALSE","FALSE","FALSE"
"5920","Higi, William Leo","TRUE","TRUE","FALSE"
"5921","LaFeber, Walter","TRUE","TRUE","FALSE"
"5922","Richards, Ann","FALSE","FALSE","FALSE"
"5923","Gremminger, Hank","TRUE","TRUE","FALSE"
"5924","Akens, Jewel","TRUE","TRUE","FALSE"
"5925","Presnell, Harve","TRUE","TRUE","FALSE"
"5926","Pyeatt, Johnny","TRUE","TRUE","FALSE"
"5927","Rodgers, Jimmie","TRUE","TRUE","FALSE"
"5928","Blake, Robert","TRUE","TRUE","FALSE"
"5929","McCallum, David","TRUE","TRUE","FALSE"
"5930","Suicide: Hanged 7312","FALSE","FALSE","FALSE"
"5931","Gaudin, Henri","TRUE","FALSE","FALSE"
"5932","Mailliard Shultz, Charlotte","TRUE","TRUE","FALSE"
"5933","Barsotti, Charles","TRUE","FALSE","FALSE"
"5934","Houston, Cissy","TRUE","TRUE","FALSE"
"5935","Cervantes, Pedro","TRUE","TRUE","FALSE"
"5936","Niblock, Phill","TRUE","TRUE","FALSE"
"5937","Thompson, Thomas","TRUE","TRUE","FALSE"
"5938","Fraser, Neale","TRUE","TRUE","FALSE"
"5939","Bowen, William G.","TRUE","TRUE","FALSE"
"5940","Chapron, Gilbert","TRUE","TRUE","FALSE"
"5941","Suicide: Gunshot 7319","FALSE","FALSE","FALSE"
"5942","Dietrich, Wilfried","TRUE","TRUE","FALSE"
"5943","Deckers, Jeanine","TRUE","TRUE","FALSE"
"5944","Garrincha, Manuel","TRUE","TRUE","FALSE"
"5945","Gregg, Forrest","TRUE","TRUE","FALSE"
"5946","Clinkscale, Ron","TRUE","TRUE","FALSE"
"5947","Tumarkin, Yigal","TRUE","TRUE","FALSE"
"5948","Bernet, Ed","TRUE","FALSE","FALSE"
"5949","Suicide: Jumped 7326","FALSE","FALSE","FALSE"
"5950","Jones, Gerald Harvey","TRUE","FALSE","FALSE"
"5951","Berry, Ken","TRUE","TRUE","FALSE"
"5952","Santiesteban, H. Tati","TRUE","TRUE","FALSE"
"5953","Lansford, Buck","TRUE","FALSE","FALSE"
"5954","Courchay, Claude","TRUE","TRUE","FALSE"
"5955","Kaliban, Bob","TRUE","TRUE","FALSE"
"5956","Shaw, Mattie","TRUE","FALSE","FALSE"
"5957","Dupre, Charlie","TRUE","FALSE","FALSE"
"5958","Héritier, Françoise","TRUE","TRUE","FALSE"
"5959","King, Larry","TRUE","TRUE","FALSE"
"5960","Queiroz, Antônio Celso","TRUE","TRUE","FALSE"
"5961","Goulet, Robert","TRUE","TRUE","FALSE"
"5962","Roquejeoffre, Michel","TRUE","TRUE","FALSE"
"5963","Romero, Curro","TRUE","FALSE","FALSE"
"5964","Crutzen, Paul J.","TRUE","TRUE","FALSE"
"5965","Wray, Dick","TRUE","TRUE","FALSE"
"5966","Wilson, Flip","TRUE","TRUE","FALSE"
"5967","Suicide: Hanged 7350","FALSE","FALSE","FALSE"
"5968","Brackenbury, Sammy Thurman","TRUE","FALSE","FALSE"
"5969","Conway, Tim","TRUE","TRUE","FALSE"
"5970","Slider, Rac","TRUE","TRUE","FALSE"
"5971","Marr, David","TRUE","TRUE","FALSE"
"5972","Brown, John Y. Jr.","TRUE","TRUE","FALSE"
"5973","Moureaux, Serge","TRUE","TRUE","FALSE"
"5974","Bitzer, Donald","TRUE","TRUE","FALSE"
"5975","Earnest, Peter","TRUE","TRUE","FALSE"
"5976","Hills, Carla","TRUE","FALSE","FALSE"
"5977","Anquetil, Jacques","TRUE","TRUE","FALSE"
"5978","Starr, Bart","TRUE","TRUE","FALSE"
"5979","Cámara, Carlos","TRUE","TRUE","FALSE"
"5980","Astrologer Merrin","FALSE","FALSE","FALSE"
"5981","Wasserman, Bob","TRUE","TRUE","FALSE"
"5982","Horne, Marilyn","TRUE","FALSE","FALSE"
"5983","Brennan, Allen","FALSE","FALSE","FALSE"
"5984","Murphy, Frank Jr.","TRUE","TRUE","FALSE"
"5985","Wedgeworth, Ann","TRUE","TRUE","FALSE"
"5986","Garcia, Gustavo L.","TRUE","TRUE","FALSE"
"5987","Uecker, Bob","TRUE","TRUE","FALSE"
"5988","Varillas, Alberto","TRUE","TRUE","FALSE"
"5989","Schillinger, Jean","FALSE","FALSE","FALSE"
"5990","Karras, Ted Sr.","TRUE","TRUE","FALSE"
"5991","Shane, Bob","TRUE","TRUE","FALSE"
"5992","Lapham, Bill","TRUE","TRUE","FALSE"
"5993","Meeks, Robert","TRUE","TRUE","FALSE"
"5994","Aaron, Hank","TRUE","TRUE","FALSE"
"5995","Smith, Edgar","TRUE","FALSE","FALSE"
"5996","Medical: Cancer 7378","FALSE","FALSE","FALSE"
"5997","Russell, Bill","TRUE","TRUE","FALSE"
"5998","Segal, George","TRUE","TRUE","FALSE"
"5999","Henderson, Florence","TRUE","TRUE","FALSE"
"6000","Hinz, Dinah","TRUE","TRUE","FALSE"
"6001","Korn, Henri","TRUE","TRUE","FALSE"
"6002","Humphries, Barry","TRUE","TRUE","FALSE"
"6003","Battin, Skip","TRUE","TRUE","FALSE"
"6004","Peña, Raymundo Joseph","TRUE","TRUE","FALSE"
"6005","Unser, Bobby","TRUE","TRUE","FALSE"
"6006","McClanahan, Rue","TRUE","TRUE","FALSE"
"6007","Scotto, Renata","TRUE","TRUE","FALSE"
"6008","Lee, Don","TRUE","TRUE","FALSE"
"6009","Hillyer, Barbara","TRUE","TRUE","FALSE"
"6010","Cassady, Hopalong","TRUE","TRUE","FALSE"
"6011","McNair, Barbara","TRUE","TRUE","FALSE"
"6012","Kédia, Guy","TRUE","FALSE","FALSE"
"6013","Garaud, Marie-France","TRUE","TRUE","FALSE"
"6014","Simpson, Red","TRUE","TRUE","FALSE"
"6015","Dijkstra, Conny","FALSE","FALSE","FALSE"
"6016","Burgess, John","FALSE","FALSE","FALSE"
"6017","Cernan, Gene","TRUE","TRUE","FALSE"
"6018","Schnellenberger, Howard","TRUE","TRUE","FALSE"
"6019","Pride, Charley","TRUE","TRUE","FALSE"
"6020","Arkin, Alan","TRUE","TRUE","FALSE"
"6021","Occhini, Ilaria","TRUE","TRUE","FALSE"
"6022","Valencia Burgos, Sixto","TRUE","TRUE","FALSE"
"6023","Thurman, Sissy","TRUE","TRUE","FALSE"
"6024","Widerberg, Frans","TRUE","TRUE","FALSE"
"6025","Jackson, Michael","FALSE","FALSE","FALSE"
"6026","Vuarnet, Edith","FALSE","FALSE","FALSE"
"6027","Proper, Datus C.","TRUE","FALSE","FALSE"
"6028","MacLaine, Shirley","TRUE","FALSE","FALSE"
"6029","Miller, Denny","FALSE","FALSE","FALSE"
"6030","Lie, Suzanne Stiver","TRUE","TRUE","FALSE"
"6031","Colson, Gary","TRUE","TRUE","FALSE"
"6032","Cooper, Henry","TRUE","TRUE","FALSE"
"6033","Valli, Frankie","TRUE","FALSE","FALSE"
"6034","Lunceford, David","TRUE","TRUE","FALSE"
"6035","Whittenton, Jesse","TRUE","TRUE","FALSE"
"6036","Gaines, Grady","TRUE","TRUE","FALSE"
"6037","Roberts, Judith","TRUE","TRUE","FALSE"
"6038","Banzet, Janet","TRUE","TRUE","FALSE"
"6039","Hickman, Dwayne","TRUE","TRUE","FALSE"
"6040","Thompson, Richard Allen","TRUE","TRUE","FALSE"
"6041","Lur Saluces, Alexandre de","TRUE","TRUE","FALSE"
"6042","Suicide: Subway 7431","FALSE","FALSE","FALSE"
"6043","Mérode, Alexandre de","TRUE","TRUE","FALSE"
"6044","Ellison, Harlan","TRUE","TRUE","FALSE"
"6045","Siciliano, Enzo","TRUE","TRUE","FALSE"
"6046","Cicogna, Marina","TRUE","TRUE","FALSE"
"6047","Boone, Pat","TRUE","FALSE","FALSE"
"6048","Masterson, Peter","TRUE","TRUE","FALSE"
"6049","Mathias, Germano","TRUE","TRUE","FALSE"
"6050","Moyers, Bill","TRUE","FALSE","FALSE"
"6051","Leclerc, Henri","TRUE","TRUE","FALSE"
"6052","Henrik, Prince Consort of Denmark","TRUE","TRUE","FALSE"
"6053","Berger, Nicole","TRUE","TRUE","FALSE"
"6054","Feldman, Ruth Duskin","TRUE","TRUE","FALSE"
"6055","Mann, Dick","TRUE","TRUE","FALSE"
"6056","Means, Marianne","TRUE","TRUE","FALSE"
"6057","Bedos, Guy","TRUE","TRUE","FALSE"
"6058","Pavinato, Mirko","TRUE","TRUE","FALSE"
"6059","Sylvestre, Anne","TRUE","TRUE","FALSE"
"6060","Bancquart, Alain","TRUE","TRUE","FALSE"
"6061","Tunney, John V.","TRUE","TRUE","FALSE"
"6062","Suicide: Jumped 7452","FALSE","FALSE","FALSE"
"6063","Allen, Corey","TRUE","TRUE","FALSE"
"6064","Berri, Claude","TRUE","TRUE","FALSE"
"6065","Pilhes, René Victor","TRUE","TRUE","FALSE"
"6066","Schick, Marvin","TRUE","TRUE","FALSE"
"6067","Crauste, Michel","FALSE","FALSE","FALSE"
"6068","Guerra, Joe A.","TRUE","FALSE","FALSE"
"6069","Graves, Michael","TRUE","TRUE","FALSE"
"6070","Biolek, Alfred","TRUE","TRUE","FALSE"
"6071","Armani, Giorgio","TRUE","FALSE","FALSE"
"6072","Rasmussen, Clark R.","TRUE","TRUE","FALSE"
"6073","Cliburn, Van","TRUE","TRUE","FALSE"
"6074","Crosby, Dennis","TRUE","TRUE","FALSE"
"6075","Elder, Lee","TRUE","TRUE","FALSE"
"6076","Luiz, Silvio","TRUE","TRUE","FALSE"
"6077","Bond, Edward","TRUE","TRUE","FALSE"
"6078","Evans, M. Stanton","TRUE","TRUE","FALSE"
"6079","Gross, Maurice","TRUE","FALSE","FALSE"
"6080","Cameron, Barbara M.","FALSE","FALSE","FALSE"
"6081","Suicide: Drowned 7465","FALSE","FALSE","FALSE"
"6082","Shumway, Norman D.","TRUE","TRUE","FALSE"
"6083","d'Amboise, Jacques","TRUE","TRUE","FALSE"
"6084","Friedman, Stanton T.","TRUE","TRUE","FALSE"
"6085","Orfei, Nando","TRUE","TRUE","FALSE"
"6086","Selig, Bud","TRUE","FALSE","FALSE"
"6087","Suicide: Hanged 7468","FALSE","FALSE","FALSE"
"6088","Leventhal, Berit","FALSE","FALSE","FALSE"
"6089","Parker, Carl A.","TRUE","TRUE","FALSE"
"6090","Coppens, Yves","TRUE","TRUE","FALSE"
"6091","Turner, Bob","TRUE","TRUE","FALSE"
"6092","Schirinzi, Tino","TRUE","TRUE","FALSE"
"6093","Boniface, André","TRUE","TRUE","FALSE"
"6094","Ferrer, Nino","TRUE","TRUE","FALSE"
"6095","Bugliosi, Vincent","TRUE","TRUE","FALSE"
"6096","Kleinow, Sneaky Pete","TRUE","TRUE","FALSE"
"6097","Schwarzkopf, Norman Jr.","TRUE","TRUE","FALSE"
"6098","Onarheim, Leif Frode","TRUE","TRUE","FALSE"
"6099","Cochran, Bill","TRUE","TRUE","FALSE"
"6100","Heinsohn, Tom","TRUE","TRUE","FALSE"
"6101","Migliaccio, Flávio","TRUE","TRUE","FALSE"
"6102","Flanigan, Tom","TRUE","TRUE","FALSE"
"6103","McCrea, Jody","TRUE","TRUE","FALSE"
"6104","Thomas, Jack Ward","TRUE","TRUE","FALSE"
"6105","Maris, Roger","TRUE","TRUE","FALSE"
"6106","Gebel-Williams, Gunther","TRUE","TRUE","FALSE"
"6107","Suicide: Gunshot 7479","FALSE","FALSE","FALSE"
"6108","Millett, Kate","TRUE","TRUE","FALSE"
"6109","Moegle, Dicky","TRUE","TRUE","FALSE"
"6110","Malicky, Neal","TRUE","TRUE","FALSE"
"6111","Rogers, Craven C.","TRUE","TRUE","FALSE"
"6112","Loren, Sophia","TRUE","FALSE","FALSE"
"6113","Cohen, Leonard","TRUE","TRUE","FALSE"
"6114","Vavoni, Ornella","TRUE","FALSE","FALSE"
"6115","Tunc, Irène","TRUE","TRUE","FALSE"
"6116","Jarman, Claude Jr.","TRUE","TRUE","FALSE"
"6117","Bardot, Brigitte","TRUE","FALSE","FALSE"
"6118","Akbar, Skandor","TRUE","TRUE","FALSE"
"6119","Jürgens, Udo","TRUE","TRUE","FALSE"
"6120","Torgersen, Fredrik Fasting","TRUE","TRUE","FALSE"
"6121","Brunhes, Jacques","TRUE","TRUE","FALSE"
"6122","Gordon, Doris","FALSE","FALSE","FALSE"
"6123","Meier, Richard Alan","TRUE","FALSE","FALSE"
"6124","Caruso, Pino","TRUE","TRUE","FALSE"
"6125","Mackey, Dee","TRUE","TRUE","FALSE"
"6126","Stevens, Inger","TRUE","TRUE","FALSE"
"6127","Valente, Benita","TRUE","FALSE","FALSE"
"6128","West, Timothy","TRUE","TRUE","FALSE"
"6129","Lewis, Jerry","FALSE","FALSE","FALSE"
"6130","Kincaid, Jim","TRUE","TRUE","FALSE"
