Index	Name	BirthYear	DescriptionText
1783	Nora Brockstedt	1923	
1784	Bernard Gersten	1923	
1785	Margaret Hance	1923	
1786	Ivo Garrani	1924	
1787	AgustÃ­n HernÃ¡ndez Navarro	1924	
1788	Paul Conrad	1924	
1789	Morley Cowles Ballantine	1925	
1790	Agostino Cacciavillan	1926	
1791	David Chadwick	1926	
1792	Marcello Abbado	1926	
1793	H. L. Richardson	1927	
1794	James R. Lilley	1928	
1795	Karl Heinz BÃ¶hm	1928	
1796	Lee Sechrest	1929	
1797	Theodore Kanamine	1929	
1798	James McGarrell	1930	
1799	Michel Goma	1932	
1800	Jerry Coker	1932	
1801	John Scales Avery	1933	
1802	Antonio Velasco PiÃ±a	1935	
1803	Gianni Vattimo	1936	
1804	Phillippe Sollers	1936	
1805	Lincoln Mayorga	1937	
1806	Roberto Herlitzka	1937	
1807	Paul Coverdell	1939	
1808	Jim Bouton	1939	
1809	Cale Yarborough	1939	
1810	Michael J. Pollard	1939	
1811	Clifford Olson	1940	
1812	Karel Van Miert	1942	
1813	Reginaldo Rossi	1943	
1814	Bert Jansch	1943	
1815	Ken Starr	1946	
1816	Jean-FranÃ§ois ThÃ©odore	1946	
1817	Rockdrigo GonzÃ¡lez	1950	
1818	Marielle de Sarnez	1951	
1819	Freddie Prinze	1954	
1820	Falco	1957	
1821	Michael France	1962	
1822	Lari White	1965	
1823	Christina Marie Riggs	1971	
1824	Michel Lejeune	1907	
1825	Florence Bird	1908	
1826	Edgar Bodenheimer	1908	
1827	John Romano	1908	
1828	Ernest Gallo	1909	
1829	Charles E. Dibble	1909	
1830	Cesare Luporini	1909	
1831	Stephen Gilbert	1910	
1832	Ferdinand Finne	1910	
1833	Doris Duke	1912	
1834	Jean Marais	1913	
1835	Geoffrey Keyes	1917	
1836	Wim Sonneveld	1917	
1837	Jack Wrather	1918	
1838	Bruce Alger	1918	
1839	Albert George Wilson	1918	
1840	Paul Reeves	1918	
1841	Elinor Otto	1919	
1842	Sergio Bruni	1921	
1843	Jack Brooks	1922	
1844	Aldo GiuffrÃ¨	1924	
1845	Hertha TÃ¶pper	1924	
1846	W. Marvin Watson	1924	
1847	Leonard Nathan	1924	
1848	Paul VergÃ¨s	1925	
1849	Ace Reid	1925	
1850	Daniel Fuller	1925	
1851	Laird Koenig	1927	
1852	Lauretta Masiero	1927	
1853	Stein Eriksen	1927	
1854	Robert Hossein	1927	
1855	RenÃ©e Fox	1928	
1856	Christian Poncelet	1928	
1857	Dick York	1928	
1858	Mike Hawthorn	1929	
1859	William O'Connell	1929	
1860	Kenneth Wannberg	1930	
1861	Nancy Teeters	1930	
1862	Rosanna Carteri	1930	
1863	Linda Cristal	1931	
1864	James G. Abourezk	1931	
1865	Alberto da Costa e Silva	1931	
1866	JoÃ£o Lyra	1931	
1867	Jacques Calvet	1931	
1868	Marc Ogeret	1932	
1869	Paul Anderson	1932	
1870	Alighiero Noschese	1932	
1871	Michel Hidalgo	1933	
1872	Dwayne Hickman	1934	
1873	Hugo Blanco	1934	
1874	Candy Barr	1935	
1875	Mordicai Gerstein	1935	
1876	Bernard DebrÃ©	1944	
1877	Javier Diez Canseco	1948	
1878	Patrick Tambay	1949	
1879	Sally Brampton	1955	
1880	Roger Agnelli	1959	
1881	FranÃ§ois VÃ©rove	1962	
1882	Frank Thomas	1968	
1883	Curt Bois	1901	
1884	Maruja Mallo	1902	
1885	Irina Paley	1903	
1886	Emmi Bonhoeffer	1905	
1887	Harold Courlander	1908	
1888	Abraham Edel	1908	
1889	Helen Richey	1909	
1890	Sybille Schmitz	1909	
1891	William O. Aydelotte	1910	
1892	Kirk Alyn	1910	
1893	Jean-Pierre Aumont	1911	
1894	Edith Carlmar	1911	
1895	Maria Mandl	1912	
1896	Werner Molders	1913	
1897	Francis B. Wai	1917	
1898	Pierre DelanoÃª	1918	
1899	Albin Chalandon	1920	
1900	Wally Boag	1920	
1901	Malcolm Kutner	1921	
1902	Janet Blair	1921	
1903	Linda Stirling	1921	
1904	Christine de Rivoyre	1921	
1905	Jules Levy	1922	
1906	Robert J. Parks	1922	
1907	Erling Lorentzen	1923	
1908	Per Kleppe	1923	
1909	Wanda Ramey	1924	
1910	Shelley Berman	1925	
1911	Bob Flanigan	1926	
1912	Alison Lurie	1926	
1913	Armando Villegas	1926	
1914	Ismael Moreno Pino	1927	
1915	GeneviÃ¨ve Page	1927	
1916	Marvin Mitchelson	1928	
1917	Buddy Van Horn	1928	
1918	Jacques Lesourne	1928	
1919	Carlos PayÃ¡n	1929	
1920	Donn Cambern	1929	
1921	Al De Lory	1930	
1922	RÃ©my Julienne	1930	
1923	Samuel W. Lewis	1930	
1924	Joseph Fiorenza	1931	
1925	Julian Carroll	1931	
1926	Eunice Durham	1932	
1927	Bruce Herschensohn	1932	
1928	Ronald Roskens	1932	
1929	Barbara McNair	1934	
1930	Marianne Means	1934	
1931	Bob Krueger	1935	
1932	Vittorio Prodi	1937	
1933	Tony Cucchiara	1937	
1934	Piera Degli Esposti	1938	
1935	Carroll Cole	1938	
1936	Ãtienne Mougeotte	1940	
1937	Hugues Gall	1940	
1938	George S. Mickelson	1941	
1939	Kristine Gebbie	1943	
1940	Ed Pastor	1943	
1941	Patrick Devedjian	1944	
1942	Ezio Vendrame	1947	
1943	Lech Kaczynski	1949	
1944	A.A. Gill	1954	
1945	Martha De Laurentiis	1954	
1946	Eleanor Mondale	1960	
1947	Chantal Mauduit	1960	
1948	DJ Mehdi	1977	
1949	Karl Zerbe	1903	
1950	Alfonso Bedoya	1904	
1951	Hildegarde	1906	
1952	JesÃºs Helguera	1910	
1953	Andor FÃ¶ldes	1913	
1954	Louie Welch	1918	
1955	Roger Birkman	1919	
1956	Eugene Allen	1919	
1957	George Fenneman	1919	
1958	John Mantley	1920	
1959	Robert Boulin	1920	
1960	Philippe de Gaulle	1921	
1961	Alex Xydias	1922	
1962	Alain Robbe-Grillet	1922	
1963	Cornell MacNeil	1922	
1964	Warren Hearnes	1923	
1965	Stan Chambers	1923	
1966	Ella Mae Morse	1923	
1967	Thomas B. Hayward	1924	
1968	Ninfa Laurenzo	1924	
1969	Marcia Mae Jones	1924	
1970	Gabriele Ferzetti	1925	
1971	Robert Knudson	1925	
1972	Julio Scherer GarcÃ­a	1926	
1973	Robert E. Simanek	1930	
1974	James M. McCoy	1930	
1975	Jack Swigert	1931	
1976	Moira Orfei	1931	
1977	David Leland	1932	
1978	Maurice Audin	1932	
1979	Marie-France Garaud	1934	
1980	Daniel Roche	1935	
1981	Lando Buzzanca	1935	
1982	Terence Hallinan	1936	
1983	SÃ©rgio Cabral	1937	
1984	John Heinz	1938	
1985	Marie-JosÃ© Nat	1940	
1986	Charley Whitman	1941	
1987	Earl Thomas Conley	1941	
1988	James Herbert	1943	
1989	Alain Corneau	1943	
1990	JÃ¼rgen Bartsch	1946	
1991	Cynthia Myers	1950	
1992	Tony Snow	1955	
1993	Caroline Flack	1979	
1994	Lydia Cabrera	1900	
1995	Evelyn Laye	1900	
1996	Fritz Kolbe	1900	
1997	RenÃ© Pleven	1901	
1998	Winnie Ruth Judd	1905	
1999	Pierre Levegh	1905	
2000	Annabella	1907	
2001	Emilien Amaury	1909	
2002	Helen Sobel Smith	1909	
2003	Marie-ThÃ©rÃ¨se Walter	1909	
2004	Ray McKinley	1910	
2005	Lloyd Arthur Eshbach	1910	
2006	Peter Hurkos	1911	
2007	Preston Smith	1912	
2008	Carl Raddatz	1912	
2009	Ruth Lilly	1915	
2010	James Griffith	1916	
2011	Bill Clements	1917	
2012	Steve Cochran	1917	
2013	George Reedy	1917	
2014	Don Ingalls	1918	
2015	Aaron Novick	1919	
2016	Luis EcheverrÃ­a	1922	
2017	Pablo GonzÃ¡lez Casanova	1922	
2018	James B. Thayer	1922	
2019	Hal Clement	1922	
2020	Micheline Presle	1922	
2021	Patricia Barry	1922	
2022	Mark Stevens	1922	
2023	JoaquÃ­n Cordero	1923	
2024	Robert Mardian	1923	
2025	Louis Lane	1923	
2026	Katy Jurado	1924	
2027	John Rarick	1924	
2028	Michel Ragon	1924	
2029	Nils RetterstÃ¸l	1924	
2030	Larry Blyden	1925	
2031	Katyna Ranieri	1925	
2032	Glen Tetley	1926	
2033	Harry W. Shlaudeman	1926	
2034	Enrico Maria Salerno	1926	
2035	Marian Diamond	1926	
2036	William Wakefield Baum	1926	
2037	Rene Carpenter	1928	
2038	Edwin Gilbert	1929	
2039	Remco Campert	1929	
2040	Merv Adelson	1929	
2041	Giuliano Montaldo	1930	
2042	Kjell BÃ¦kkelund	1930	
2043	FrÃ©dÃ©rick Tristan	1931	
2044	Thurston Harris	1931	
2045	Thomas Thompson	1933	
2046	Neale Fraser	1933	
2047	Ruth Duskin Feldman	1934	
2048	Claude Berri	1934	
2049	Georgie Anne Geyer	1935	
2050	Ken Mattingly	1936	
2051	Rudolph Isley	1939	
2052	Troy Shondell	1939	
2053	Jan Cremer	1940	
2054	Juliet Berto	1947	
2055	Christophe de Margerie	1951	
2056	Antonio CÃ¡rdenas GuillÃ©n	1962	
2057	Jan de Quay	1901	
2058	Walter Frank	1905	
2059	Aloha Wanderwell	1906	
2060	Horace Hodes	1907	
2061	RenÃ© Bousquet	1909	
2062	Earl Butz	1909	
2063	Ace Parker	1912	
2064	Fredrik Stabel	1914	
2065	Betty Lou Gerson	1914	
2066	Woody Strode	1914	
2067	Jean-Toussaint Desanti	1914	
2068	Eddie Arcaro	1916	
2069	Jacques Deny	1916	
2070	Jacqueline Susann	1918	
2071	Luis Bedoya Reyes	1919	
2072	James Fletcher	1919	
2073	Mario H. Gottfried GutiÃ©rrez	1919	
2074	Ted Schroeder	1921	
2075	Eulalio GonzÃ¡lez	1921	
2076	Arthur H. Cash	1922	
2077	Jean Hagen	1923	
2078	Marjorie Paxson	1923	
2079	Rosemary LaPlanche	1923	
2080	Ruth Carter Stevenson	1923	
2081	Jean Bartel	1923	
2082	Stansfield Turner	1923	
2083	Raffaele Pisu	1925	
2084	Dolores Moran	1926	
2085	Hans-Jochen Vogel	1926	
2086	Louise Hay	1926	
2087	Joan Lowery Nixon	1927	
2088	James Leo Herlihy	1927	
2089	Vera Henriksen	1927	
2090	James Prideaux	1927	
2091	Tobin Rote	1928	
2092	Lydia Alfonsi	1928	
2093	Paul Avila Mayer	1928	
2094	Dan Jenkins	1928	
2095	James C. Irwin	1929	
2096	Clyde Lovellette	1929	
2097	Ralph Engelstad	1930	
2098	Evelyne Jobe Villines	1930	
2099	Marilyn Durham	1930	
2100	Sam Johnson	1930	
2101	Ricardo Legorreta	1931	
2102	Jean-Louis Chautemps	1931	
2103	Nicole Courcel	1931	
2104	GÃ©rard Barray	1931	
2105	George Deem	1932	
2106	Roger Smith	1932	
2107	James Alexander Thom	1933	
2108	Bess Abell	1933	
2109	Sneaky Pete Kleinow	1934	
2110	Darlene Hard	1936	
2111	GÃ¼nther Fielmann	1939	
2112	William Moritz	1941	
2113	Janine Haines	1945	
2114	Christian Marty	1945	
2115	Judy Freudberg	1949	
2116	Linda Tripp	1949	
2117	Tom Glavine	1966	
2118	Ana Estrada	1976	
2119	Wilhelm Feldberg	1900	
2120	Gertrud Scholtz-Klink	1902	
2121	Hans Sahl	1902	
2122	Rafael Garza GutiÃ©rrez	1903	
2123	Binnie Barnes	1903	
2124	Kurt Hohenemser	1906	
2125	Eric Fenby	1906	
2126	Gemaine Tillion	1907	
2127	Penny Singleton	1908	
2128	Ernesto Calindri	1909	
2129	Jacques Berque	1910	
2130	Suzanne Danco	1911	
2131	Gloria Campobello	1911	
2132	Pierre Lelong	1912	
2133	Guido Morselli	1912	
2134	Pedro GastÃ£o of OrlÃ©ans-Brag	1913	
2135	Lise Delamare	1913	
2136	Demos Shakarian	1913	
2137	Lucy Herndon Crockett	1914	
2138	Gustav Lorentzen	1915	
2139	Gonzalo Facio Segreda	1918	
2140	Knut Erik TranÃ¸y	1918	
2141	Roger Hilsman	1919	
2142	Mario Scaccia	1919	
2143	Harold Sakata	1920	
2144	Franco Corelli	1921	
2145	Jackie Stallone	1921	
2146	June Byers	1922	
2147	Rose Mofford	1922	
2148	Frances Rafferty	1922	
2149	William Chaney	1922	
2150	Giorgio Albertazzi	1923	
2151	Giacomo Rondinella	1923	
2152	Kathryn Reed Altman	1924	
2153	Yvon Gattaz	1925	
2154	Stanley F. Schmidt	1926	
2155	Aloysius Valente	1926	
2156	Michael Butler	1926	
2157	Malcolm Brachman	1926	
2158	Dick Tufeld	1926	
2159	Alice Dye	1927	
2160	Helen Westcott	1928	
2161	Tommy Hancock	1929	
2162	Tom Graeff	1929	
2163	Jim Brosnan	1929	
2164	Doug Harvey	1930	
2165	Rhodes Reason	1930	
2166	Jean Cardot	1930	
2167	Glauco Mauri	1930	
2168	AarÃ³n HernÃ¡n	1930	
2169	Jim Melchert	1930	
2170	Dries Van Agt	1931	
2171	Jacques Destoop	1931	
2172	Bejan Daruwalla	1931	
2173	Valeria Moriconi	1931	
2174	Jim Bolger	1932	
2175	Pierre Lacotte	1932	
2176	Curtis LeRoy Hansen	1933	
2177	Henri Korn	1934	
2178	Anna-Maria Ferrero	1935	
2179	Nino Castelnuovo	1936	
2180	Jean-Louis Servan-Schreiber	1937	
2181	Don Perkins	1938	
2182	Tone Vigeland	1938	
2183	Bertrand Blier	1939	
2184	Patrice Laffont	1939	
2185	Peter Duel	1940	
2186	Bob Welch	1945	
2187	Francesca Hilton	1947	
2188	Olivier Metzner	1949	
2189	Jim Diamond	1951	
2190	Mark Fidrych	1954	
2191	Didier Lockwood	1956	
2192	Roberto Succo	1962	
2193	Philippe Bugalski	1963	
2194	Richard Sainct	1970	
2195	Henry J. Leir	1900	
2196	Hermann Reutter	1900	
2197	Stefan Lorant	1901	
2198	Menno Ter Braak	1902	
2199	Hans Rohrbach	1903	
2200	Robert Saudek	1911	
2201	Jeanette Nolan	1911	
2202	Ralph Hauenstein	1912	
2203	Dean Fausett	1913	
2204	William Donald Borders	1913	
2205	Aurora Miranda	1915	
2206	Jens Evensen	1917	
2207	Eileen Herlie	1918	
2208	Joseph Hayes	1918	
2209	Robert Cardenas	1920	
2210	William Travilla	1920	
2211	Harry Lewis	1920	
2212	Ferris Fain	1921	
2213	Jack Kramer	1921	
2214	Lynn Compton	1921	
2215	Fritz Hollings	1922	
2216	Jean Darling	1922	
2217	Mary Ann Jackson	1923	
2218	Red Schoendienst	1923	
2219	Bum Phillips	1923	
2220	Georgia Davis Powers	1923	
2221	James L. Greenfield	1924	
2222	Joy Page	1924	
2223	Charles Aidman	1925	
2224	G. I. Williamson	1925	
2225	Big John Mazmanian	1926	
2226	Tom Wicker	1926	
2227	Russell Doughten	1927	
2228	Robert G. Webb	1927	
2229	Dick Savitt	1927	
2230	Eddie Cano	1927	
2231	Andrew Greeley	1928	
2232	JÃºlio Delamare	1928	
2233	Yvonne Chouteau	1929	
2234	Richard H. Tedford	1929	
2235	Henri Teissier	1929	
2236	Wayne Fitzgerald	1930	
2237	Boris Fausto	1930	
2238	Dominique Lapierre	1931	
2239	Peggy Ann Garner	1932	
2240	Karl Ridderbusch	1932	
2241	Georges DubÅuf	1933	
2242	Ilaria Occhini	1934	
2243	Don Bragg	1935	
2244	Al Jackson	1935	
2245	Juliette Mayniel	1936	
2246	Alex Olmedo	1936	
2247	EugÃ¨ne Saccomano	1936	
2248	Rogelio Guerra	1936	
2249	Dick Tomey	1938	
2250	Hans Rasmus Astrup	1939	
2251	Renato Scarpa	1939	
2252	Ze'ev Revach	1940	
2253	Dave Wilcox	1942	
2254	Vonetta McGee	1945	
2255	Jerry Remy	1952	
2256	Taryn Power	1953	
2257	Karine Ruby	1978	
2258	Nicolas Portal	1979	
2259	Marnie Schulenburg	1984	
2260	Robert Florey	1900	
2261	Colette Audry	1906	
2262	Emile Kuri	1907	
2263	Dorothy Bar-Adon	1907	
2264	Andrew Cruickshank	1907	
2265	Ludovico Geymonat	1908	
2266	Claude Thornhill	1908	
2267	Lupe VÃ©lez	1909	
2268	Joseph M. Newman	1909	
2269	Anna Russell	1911	
2270	Robert J. Myers	1912	
2271	Franco Bordoni	1913	
2272	Laird Cregar	1913	
2273	Cornelius Johnson	1913	
2274	Arne Skouen	1913	
2275	Arthur Chin	1913	
2276	Enos Slaughter	1916	
2277	Roberta Cowell	1918	
2278	Virginia O'Brien	1919	
2279	Dory Funk	1919	
2280	Vance Hartke	1919	
2281	Roger Grenier	1919	
2282	Ludovic Kennedy	1919	
2283	Philip Caldwell	1920	
2284	Gilles-Gaston Granger	1920	
2285	Ira Progoff	1921	
2286	Lasse Kolstad	1922	
2287	Jess Collins	1923	
2288	Dottie Wiltse Collins	1923	
2289	Linda Christian	1923	
2290	Joan Dillon	1925	
2291	Daniel J. Evans	1925	
2292	Hans HÃ¸egh	1926	
2293	Bob Rosburg	1926	
2294	Mary Ellin Barrett	1926	
2295	Philippe Tesson	1928	
2296	Don Collier	1928	
2297	Chic Hecht	1928	
2298	Frans Andriessen	1929	
2299	Herman Le Compte	1929	
2300	Don Kennard	1929	
2301	Isa Barzizza	1929	
2302	Jerry Bridges	1929	
2303	Mogens Christensen	1929	
2304	Jacques FrÃ©montier	1930	
2305	Jack Fincher	1930	
2306	Carla Lonzi	1931	
2307	Nat Adderley	1931	
2308	Jean Stablinski	1932	
2309	Don James	1932	
2310	Nicholas Daniloff	1934	
2311	Jean-Loup Dabadie	1938	
2312	Terry McDermott	1940	
2313	Eddie Large	1941	
2314	Janice Lowry	1946	
2315	Nancy Ling Perry	1949	
2316	Humbert Balsan	1954	
2317	Padre LÃ©o	1961	
2318	Billy Bean	1964	
2319	Eduardo Campos	1965	
2320	Alexis Arquette	1969	
2321	Sarah Devens	1973	
2322	Bridgette Andersen	1975	
2323	Roland Mousnier	1907	
2324	Evelyn Irons	1900	
2325	Louis de Wohl	1903	
2326	Erich Arendt	1903	
2327	Ida Gerhardt	1905	
2328	Miguel de Capriles	1906	
2329	Samuel W. Taylor	1907	
2330	Loulou GastÃ©	1908	
2331	Lois Moran	1909	
2332	Howard Da Silva	1909	
2333	Ruth Hale Oliver	1910	
2334	Luis Rosales	1910	
2335	Amalia SolÃ³rzano	1911	
2336	Fernando BelaÃºnde	1912	
2337	Ralph Edwards	1913	
2338	Herta Haas	1914	
2339	Toby Wing	1915	
2340	Ondina Valla	1916	
2341	James A. Rawley	1916	
2342	Robert Truax	1917	
2343	Madeleine Robinson	1917	
2344	Carlos Manuel Arana Osorio	1918	
2345	Gloria MarÃ­n	1919	
2346	Joseph F. Cotton	1922	
2347	William Schallert	1922	
2348	Mark O. Hatfield	1922	
2349	Mari Blanchard	1923	
2350	Jo-Carroll Dennison	1923	
2351	Ruth Kobart	1924	
2352	Mary Carver	1924	
2353	RaphaÃ«l GÃ©miniani	1925	
2354	Valeria Valeri	1925	
2355	Newton N. Minow	1926	
2356	Janet Gray Hayes	1926	
2357	Betsy Palmer	1926	
2358	Dag Schjelderup-Ebbe	1926	
2359	Pepper Gomez	1927	
2360	Bernard Buffet	1928	
2361	Mel Hutchins	1928	
2362	Charles Dumont	1929	
2363	Warren W. Wiersbe	1929	
2364	Finis E. Cowan	1929	
2365	Glenn Yarbrough	1930	
2366	Gary Kerkorian	1930	
2367	Ugo Gregoretti	1930	
2368	Charles Bowsher	1931	
2369	Gordon Zacks	1933	
2370	Bob Shane	1934	
2371	John V. Tunney	1934	
2372	Gunther Gebel-Williams	1934	
2373	Bob Anderson	1935	
2374	Nicole Catala	1936	
2375	GeneviÃ¨ve Fontanel	1936	
2376	Carla Fracci	1936	
2377	Jerry Reed	1937	
2378	Ary Toledo	1937	
2379	Knut SydsÃ¦ter	1937	
2380	William T. Wiley	1937	
2381	Peterson Zah	1937	
2382	Christiane HÃ¶rbiger	1938	
2383	Neil Goldschmidt	1940	
2384	Pascal ClÃ©ment	1945	
2385	Dudu Topaz	1946	
2386	Roselyne Bachelot	1946	
2387	Patrick Dewaere	1947	
2388	Aajonus Vonderplanitz	1947	
2389	Margaux Hemingway	1954	
2390	Alexis Vastine	1986	
2391	Henry Blanke	1901	
2392	Don Loper	1907	
2393	Tutta Rolf	1907	
2394	Orlando Cole	1908	
2395	Bucky Walters	1909	
2396	ThÃ©o Kerg	1909	
2397	Charles Coles	1911	
2398	Ellen Corby	1911	
2399	Ellsworth Vines	1911	
2400	Georges Guingouin	1913	
2401	Hedley Donovan	1914	
2402	Tommy Bartlett	1914	
2403	Anna Wing	1914	
2404	Aase Bjerkholt	1915	
2405	Vicki Garvin	1915	
2406	Felix L. Sparks	1917	
2407	Suzy Delair	1917	
2408	Russell Arms	1920	
2409	Janis Paige	1922	
2410	Valentina Cortese	1923	
2411	Mark Shepherd	1923	
2412	Jean Orchampt	1923	
2413	Robert Horton	1924	
2414	Trude Feldman	1924	
2415	Bud Day	1925	
2416	Bill Hayes	1925	
2417	Ned Garver	1925	
2418	William J. Whalen	1926	
2419	Jorunn KirkenÃ¦r	1926	
2420	Tiberio Mitri	1926	
2421	Bernard Pons	1926	
2422	George Ratterman	1926	
2423	Aaron Rosand	1927	
2424	Gretchen Quie	1927	
2425	Claudio Brook	1927	
2426	William Blankenship	1928	
2427	Paul Chemetov	1928	
2428	Franco Graziosi	1929	
2429	Carlos Ancira	1929	
2430	Richard Morefield	1929	
2431	M. Elizabeth Tidball	1929	
2432	Edward Givens	1930	
2433	Al Ogletree	1930	
2434	Ellen Holly	1931	
2435	Wally Bruner	1931	
2436	John Gavin	1931	
2437	John Clarke	1931	
2438	Cotton Davidson	1931	
2439	Dee Ann Story	1931	
2440	Dan Wakefield	1932	
2441	Ronald D. Palmer	1932	
2442	Adrien Fainsilber	1932	
2443	Otis Davis	1932	
2444	Joe Engle	1932	
2445	Harve Presnell	1933	
2446	Charlotte Mailliard Shultz	1933	
2447	Jack Ward Thomas	1934	
2448	Pierre Lacroix	1935	
2449	JosÃ© Carlos Ary Dos Santos	1936	
2450	Olivia Cajero Bedford	1938	
2451	Diane McBain	1941	
2452	FranÃ§ois LÃ©otard	1942	
2453	Sandra Dee	1942	
2454	Susan Fleetwood	1944	
2455	Arnie Robinson	1948	
2456	Phyllis George	1949	
2457	Martha Nelson Thomas	1950	
2458	Mark Colvin	1952	
2459	Lorraine Hunt Lieberson	1954	
2460	Jon-Erik Hexum	1957	
2461	Antonio D'Amico	1959	
2462	Pierre Molinier	1900	
2463	Bruno Balz	1902	
2464	Yves Du Manoir	1904	
2465	Douglass Montgomery	1907	
2466	Pedro LaÃ­n Entralgo	1908	
2467	Nigel Tranter	1909	
2468	Randi Heide Steen	1909	
2469	Jeannette Vermeersch	1910	
2470	Nathan Green Gordon	1916	
2471	Fran Ryan	1916	
2472	Arve Opsahl	1921	
2473	Don Megowan	1922	
2474	Frank D. Padgett	1923	
2475	K.R.H. Sonderborg	1923	
2476	Chris Schenkel	1923	
2477	John T. Richardson	1923	
2478	Katherine MacGregor	1925	
2479	Richard F. Pedersen	1925	
2480	Bob Lanier	1925	
2481	Anne Lise Aas	1925	
2482	Morgan Woodward	1925	
2483	Gene Brito	1925	
2484	Didier-LÃ©on Marchand	1925	
2485	Phil Soto	1926	
2486	Jean Mill	1926	
2487	June Haver	1926	
2488	Phyllis Coates	1927	
2489	Ettore Manni	1927	
2490	Elliot See	1927	
2491	Roberta Haynes	1927	
2492	Pete McCloskey	1927	
2493	Dick Grove	1927	
2494	Paolo Ferrari	1928	
2495	Walt Yowarsky	1928	
2496	Don Shondell	1929	
2497	Mona Hofland	1929	
2498	Don Murray	1929	
2499	Eric Lloyd Wright	1929	
2500	Alexander Trowbridge	1929	
2501	Joe Fortunato	1930	
2502	Horacio GÃ³mez BolaÃ±os	1930	
2503	Renzo Montagnani	1930	
2504	Charlie Powell	1932	
2505	Norm Ellenberger	1932	
2506	Bob J. Perry	1932	
2507	Inga Swenson	1932	
2508	Wendell Anderson	1933	
2509	Lawrence F. Scalise	1933	
2510	Cal Collins	1933	
2511	Norman Carlson	1933	
2512	Hank Gremminger	1933	
2513	Skip Battin	1934	
2514	Corey Allen	1934	
2515	RenÃ© Victor Pilhes	1934	
2516	Ron Dellums	1935	
2517	Marie-JosÃ©e Roig	1938	
2518	Joe Dowell	1940	
2519	Gigi Proietti	1940	
2520	Trond Kirkvaag	1946	
2521	Pierre Chanal	1946	
2522	Bernard-Pierre Donnadieu	1948	
2523	Jim Fassel	1949	
2524	Wayne Collett	1949	
2525	Tony Lloyd	1950	
2526	Lesley Fitz-Simons	1961	
2527	Jam Sebastian	1986	
2528	Peter Marshall	1902	
2529	Gustavo Rol	1903	
2530	Roger Leenhardt	1903	
2531	Giorgio Cavallon	1904	
2532	Isaac JosÃ© Pardo	1905	
2533	George Duning	1908	
2534	Sally Blane	1910	
2535	Wim Kan	1911	
2536	Erwin Strittmatter	1912	
2537	Ragnar FjÃ¸rtoft	1913	
2538	Ada Polak	1914	
2539	Mabel Scott	1915	
2540	William L. Scott	1915	
2541	Armando Villanueva	1915	
2542	Anthony Caruso	1916	
2543	Paulette Coquatrix	1916	
2544	John Currie Gunn	1916	
2545	Enrique Iturriaga	1918	
2546	Jo GiÃ¦ver Tenfjord	1918	
2547	James Daly	1918	
2548	Ernesto Corripio Ahumada	1919	
2549	Louise LaPlanche	1919	
2550	Rico Alaniz	1919	
2551	Virgilio Savona	1919	
2552	Sid Hartman	1920	
2553	Ralph Meeker	1920	
2554	Harvey Jones	1921	
2555	John H. Cushman	1921	
2556	Talcott Williams Seelye	1922	
2557	Fulton MacKay	1922	
2558	Mike Yurosek	1922	
2559	Ted Robinson	1923	
2560	Lola Albright	1924	
2561	Mark Miller	1924	
2562	Farley Granger	1925	
2563	Tom Shires	1925	
2564	Sydney Chaplin	1926	
2565	Oscar Mauzy	1926	
2566	Vince Boryla	1927	
2567	Philippe Lemaire	1927	
2568	Claude Sarraute	1927	
2569	Rocky Bridges	1927	
2570	John H. Rousselot	1927	
2571	Fenella Fielding	1927	
2572	Jack Larson	1928	
2573	Per Lillo-Stenberg	1928	
2574	Denis Brihat	1928	
2575	James B. Rhoads	1928	
2576	Eloise Greenfield	1929	
2577	Gastone Moschin	1929	
2578	Jean Pierre Mocky	1929	
2579	Sylvan Kalib	1929	
2580	Esther Coopersmith	1930	
2581	Sergio Fantoni	1930	
2582	Yves Pouliquen	1931	
2583	William H. Keeler	1931	
2584	Duane Acker	1931	
2585	Jane Rule	1931	
2586	Giulio Brogi	1931	
2587	Cesare Maldini	1932	
2588	Dottie West	1932	
2589	Tor Erling Staff	1933	
2590	Karen Boccalero	1933	
2591	Peter Masterson	1934	
2592	Dick Mann	1934	
2593	FlÃ¡vio Migliaccio	1934	
2594	Dave Niehaus	1935	
2595	BjÃ¸rg Vik	1935	
2596	Lindsay Crosby	1938	
2597	Jack Jones	1938	
2598	Francine Leca	1938	
2599	Maria Carta	1940	
2600	Nicole Bricq	1947	
2601	Luc Jouret	1947	
2602	Lynn Faulds Wood	1948	
2603	Pietro Anastasi	1948	
2604	Gianni Nazzaro	1948	
2605	Donato Bilancia	1951	
2606	Beth S. Williams	1951	
2607	Rudy Fernandez	1952	
2608	Jonathan Cainer	1957	
2609	Bart Bryant	1962	
2610	David Vetter	1971	
2611	Heather Armstrong	1975	
2612	Nicholas Mevoli	1981	
2613	Hermann Esser	1900	
2614	Hans Peter L'Orange	1903	
2615	Jacoba Van Velde	1903	
2616	Karl Frankenstein	1905	
2617	Manfred von Brauchitsch	1905	
2618	Virginia Cutler	1905	
2619	Cecil Brown	1907	
2620	Ambroise-Marie CarrÃ©	1908	
2621	Pierre de ChevignÃ©	1909	
2622	Emma Catalina Encinas Aguayo	1909	
2623	Jack Johnson	1909	
2624	Sarah Ferrati	1909	
2625	Paulette Dubost	1910	
2626	Edward Hidalgo	1912	
2627	June Knight	1913	
