Index,idADB,Name,BirthYear,EminenceScore
3668,86739,Erich Arendt,1903,55.00
3669,86317,Erich Barnes,1935,55.00
3670,74010,Erik Alfsen,1930,55.00
3671,3978,Ermenegildo Florit,1901,55.00
3672,88207,Ernie Cheatham,1929,55.00
3673,58297,Ernie Nordli,1912,55.00
3674,77837,Ernst Anrich,1906,55.00
3675,87610,Ernst Hermann Meyer,1905,55.00
3676,53059,Ernst Schröder,1915,55.00
3677,71216,Espen Skjønberg,1924,55.00
3678,96696,Esther Cooper Jackson,1917,55.00
3679,73673,Ettore Manni,1927,55.00
3680,99998,Eugene Allen,1919,55.00
3681,38935,Eugene Fodor,1950,55.00
3682,38614,Eugene Robinson,1963,55.00
3683,91376,Eugene S. Mills,1924,55.00
3684,100086,Eugene Selznick,1930,55.00
3685,72554,Eugenio Finardi,1952,55.00
3686,86877,Evangelina Elizondo,1929,55.00
3687,90330,Evelyn Knight,1917,55.00
3688,93910,Fabienne Serrat,1956,55.00
3689,91640,Fay McKenzie,1918,55.00
3690,70956,Felice Andreasi,1928,55.00
3691,37205,Felicia Ballanger,1971,55.00
3692,54705,Fernando Pessa,1902,55.00
3693,6210,Flaviano Labo,1927,55.00
3694,72834,Fletcher Jones,1931,55.00
3695,92538,Florence Bird,1908,55.00
3696,98588,Florence Birdwell,1924,55.00
3697,91565,Florence Melton,1911,55.00
3698,101606,Florence Resnikoff,1920,55.00
3699,86446,Floyd Baker,1916,55.00
3700,90549,Fran Ryan,1916,55.00
3701,71145,Franca Bettoia,1936,55.00
3702,55110,Frances Rafferty,1922,55.00
3703,101595,Francie Larrieu Smith,1952,55.00
3704,96296,Francis Junior Pierce,1924,55.00
3705,64857,Francis Mer,1939,55.00
3706,86751,Francisco Luna Kan,1925,55.00
3707,65035,Francisque Collomb,1910,55.00
3708,4731,Franco Bordoni,1913,55.00
3709,72643,Franco Gasparri,1948,55.00
3710,76556,Franco Volpi,1921,55.00
3711,73922,Frank D. White,1933,55.00
3712,86954,Frank Fitzsimmons,1908,55.00
3713,86918,Frank Gasparro,1909,55.00
3714,84064,Frank Horton,1919,55.00
3715,75741,Frank W. Lewis,1912,55.00
3716,89835,Franklin Orth,1907,55.00
3717,74802,Frans Widerberg,1934,55.00
3718,87560,Franz-Josef Wuermeling,1900,55.00
3719,70080,François Boutin,1937,55.00
3720,67964,François de Grossouvre,1918,55.00
3721,73117,Fred Benners,1930,55.00
3722,90114,Fred J. Koenekamp,1922,55.00
3723,88205,Frederick Sontag,1924,55.00
3724,56517,Fritz Thiedemann,1918,55.00
3725,76580,Fritz Wepper,1941,55.00
3726,54775,Frédérick Bousquet,1981,55.00
3727,55977,Frédérick Tristan,1931,55.00
3728,73635,Fulton MacKay,1922,55.00
3729,52610,Fulvio Roiter,1926,55.00
3730,64852,Félix Lévitan,1911,55.00
3731,67827,Gabriel-Marie Garrone,1901,55.00
3732,88218,Gabriela Dabrowski,1992,55.00
3733,8166,Gary Collins,1938,55.00
3734,94170,Gary Kellgren,1939,55.00
3735,86230,Gary R. Pfingston,1940,55.00
3736,74739,Gastone Moschin,1929,55.00
3737,86389,Gayle Cook,1934,55.00
3738,85804,Gene B. Glick,1921,55.00
3739,91500,Gene Brito,1925,55.00
3740,53481,Geneviève Fontanel,1936,55.00
3741,92979,Gennie DeWeese,1921,55.00
3742,101329,George Ancona,1929,55.00
3743,91534,George Crowe,1921,55.00
3744,85532,George Deem,1932,55.00
3745,85660,George Duning,1908,55.00
3746,93516,George E. Collins,1928,55.00
3747,86120,George Groves,1921,55.00
3748,88460,George Heard Hamilton,1910,55.00
3749,92422,George J. Eade,1921,55.00
3750,102526,George K. Schweitzer,1924,55.00
3751,53999,George Ratterman,1926,55.00
3752,104053,George Ryan,1934,55.00
3753,50786,Georges Emmanuel Clancier,1914,55.00
3754,42828,Georges Rouquier,1909,55.00
3755,94217,Gerald Harvey Jones,1933,55.00
3756,1215,Gerardo Guerrieri,1920,55.00
3757,62994,Ghislain de Diesbach,1931,55.00
3758,71627,Gianni Cavina,1940,55.00
3759,75101,Gianni Nazzaro,1948,55.00
3760,76382,Gianrico Tedeschi,1920,55.00
3761,51213,Gilbert Desmet,1931,55.00
3762,43751,Gilberto Simoni,1971,55.00
3763,73329,Gino Landi,1933,55.00
3764,35917,Giovanna Trillini,1970,55.00
3765,71522,Giuliana Calandra,1936,55.00
3766,71379,Giulio Brogi,1931,55.00
3767,74463,Glauco Mauri,1930,55.00
3768,86439,Glenn Roberts,1912,55.00
3769,95765,Gloria Campobello,1911,55.00
3770,39754,Gloria Henry,1923,55.00
3771,53957,Gordon Jump,1932,55.00
3772,96271,Gordon M. Shepherd,1933,55.00
3773,94584,Gordon Oliver,1910,55.00
3774,58181,Grady Gaines,1934,55.00
3775,45702,Graham Crowden,1922,55.00
3776,86123,Greg Cipes,1980,55.00
3777,98238,Gregers Gram,1917,55.00
3778,86693,Gregorio Walerstein,1913,55.00
3779,72954,Gunnvor Advocaat,1912,55.00
3780,292,Gunther Gebel-Williams,1934,55.00
3781,78578,Gus Zernial,1923,55.00
3782,73675,Gustav Lorentzen,1915,55.00
3783,86576,Gustavo Alatriste,1922,55.00
3784,63573,Guy Marchand,1937,55.00
3785,51637,Guy Owen,1925,55.00
3786,53778,Gérard Barray,1931,55.00
3787,64909,Gérard Calvi,1922,55.00
3788,68378,Gérard Jaquet,1916,55.00
3789,66038,Gérard Jouannest,1933,55.00
3790,68994,Géry Leuliet,1910,55.00
3791,44153,Göran Kropp,1966,55.00
3792,55348,Günther Fielmann,1939,55.00
3793,90149,Günther Krupkat,1905,55.00
3794,54305,Hagood Hardy,1937,55.00
3795,104386,Hal Hopson,1933,55.00
3796,711,Hans Bender,1907,55.00
3797,72945,Hans Peter L'Orange,1903,55.00
3798,87537,Hans Rohrbach,1903,55.00
3799,84782,Hans Sahl,1902,55.00
3800,91090,Hans von Herwarth,1904,55.00
3801,18726,Hardy Nickerson,1965,55.00
3802,96905,Hariton Pushwagner,1940,55.00
3803,84700,Harlon Block,1924,55.00
3804,85636,Harold Courlander,1908,55.00
3805,94250,Harold Fischer,1925,55.00
3806,91000,Harold Sakata,1920,55.00
3807,94262,Harry J. Middleton,1921,55.00
3808,101233,Harry Lee Hudspeth,1935,55.00
3809,82767,Harry McPherson,1929,55.00
3810,98067,Harry Schell,1921,55.00
3811,86186,Hayden Kho,1980,55.00
3812,97444,Heather Armstrong,1975,55.00
3813,87097,Heinrich Gerhard Kuhn,1904,55.00
3814,52708,Heinz Baumann,1928,55.00
3815,86906,Helen Sobel Smith,1909,55.00
3816,98452,Helen Vanni,1924,55.00
3817,89552,Helen Westcott,1928,55.00
3818,86816,Heloise Bowles Cruse,1919,55.00
3819,50659,Helon Blount,1929,55.00
3820,55735,Henri Gaudin,1933,55.00
3821,66709,Henri Leclerc,1934,55.00
3822,76532,Henri Vilbert,1904,55.00
3823,87574,Henry Blanke,1901,55.00
3824,65462,Henry Lafont,1920,55.00
3825,103351,Henry Lawrence,1951,55.00
3826,98023,Henry Scholberg,1921,55.00
3827,95634,Henry Tippie,1927,55.00
3828,3911,Hermann Reutter,1900,55.00
3829,56870,Hertha Töpper,1924,55.00
3830,53864,Hervé Bourges,1933,55.00
3831,86896,Horace Hodes,1907,55.00
3832,86515,Howard Cannon,1912,55.00
3833,87346,Howard P. House,1908,55.00
3834,63896,Hubert Auriol,1952,55.00
3835,91927,Hubert Germain,1920,55.00
3836,88475,Hugh Auchincloss Steers,1962,55.00
3837,52493,Hugo Raes,1929,55.00
3838,63396,Hugues Gall,1940,55.00
3839,64407,Humbert Balsan,1954,55.00
3840,100037,Héctor Mayagoitia Domínguez,1923,55.00
3841,75223,Ilaria Occhini,1934,55.00
3842,86092,Ilie Oană,1918,55.00
3843,90136,Ilse Trautschold,1906,55.00
3844,90598,India Adams,1927,55.00
3845,90605,Irene Hervey,1909,55.00
3846,96774,Irene Manning,1912,55.00
3847,86272,Irina Paley,1903,55.00
3848,90576,Iris Adrian,1912,55.00
3849,103539,Iris Kyle,1964,55.00
3850,86115,Irv Cross,1939,55.00
3851,52521,Irwin Goodman,1943,55.00
3852,103031,Isaac José Pardo,1905,55.00
3853,95796,Ismael Moreno Pino,1927,55.00
3854,37319,Isobel Barnett,1918,55.00
3855,70834,Ivo Caprino,1920,55.00
3856,99374,J. Kenneth Robinson,1916,55.00
3857,103991,Jack Donner,1928,55.00
3858,103707,Jack Fleck,1921,55.00
3859,90060,Jack Laird,1923,55.00
3860,7872,Jack Starrett,1936,55.00
3861,51654,Jack Tatum,1948,55.00
3862,84702,Jack W. Mathis,1921,55.00
3863,52064,Jack Williams,1909,55.00
3864,90801,Jackie Kelso,1922,55.00
3865,26288,Jackie Parker,1932,55.00
3866,78952,Jacoba Van Velde,1903,55.00
3867,63653,Jacqueline Danno,1931,55.00
3868,5124,Jacques Baratier,1918,55.00
3869,64554,Jacques Bingen,1908,55.00
3870,37073,Jacques Calvet,1931,55.00
3871,37153,Jacques Ertaud,1924,55.00
3872,65929,Jacques Marinelli,1925,55.00
3873,67207,Jacques Poitrenaud,1922,55.00
3874,76015,Jacques Sereys,1928,55.00
3875,85623,James Alexander Thom,1933,55.00
3876,73487,James B. Adams,1926,55.00
3877,102990,James B. Thayer,1922,55.00
3878,50886,James Daly,1918,55.00
3879,50471,James E. Akins,1926,55.00
3880,85444,James Edwards,1918,55.00
3881,6878,James G. Abourezk,1931,55.00
3882,85471,James H. Kasler,1926,55.00
3883,51244,James L. Greenfield,1924,55.00
3884,85522,James McGarrell,1930,55.00
3885,51557,James Mitchell,1920,55.00
3886,86340,James N. Morgan,1918,55.00
3887,88574,James Noble,1922,55.00
3888,102737,James Paxton,1988,55.00
3889,85659,James Prideaux,1927,55.00
3890,48905,Jamie Salé,1977,55.00
3891,83191,Jan de Quay,1901,55.00
3892,94142,Jane Bryan,1918,55.00
3893,88024,Jane M. Oppenheimer,1911,55.00
3894,89359,Jane Nigh,1925,55.00
3895,92558,Jay Kordich,1923,55.00
3896,85610,Jay Robert Nash,1937,55.00
3897,85832,Jay Stewart,1918,55.00
3898,82762,Jean (1919) Martin,1919,55.00
3899,62798,Jean Collet,1932,55.00
3900,89396,Jean Darling,1922,55.00
3901,95674,Jean Dupong,1922,55.00
3902,37136,Jean Marin,1909,55.00
3903,78515,Jean Porter,1922,55.00
3904,65968,Jean Stablinski,1932,55.00
3905,64678,Jean de Broglie,1921,55.00
3906,61801,Jean-Jacques Guyon,1932,55.00
3907,91981,Jean-Louis Servan-Schreiber,1937,55.00
3908,64384,Jean-Pierre Babelon,1931,55.00
3909,63003,Jean-Pierre Gredy,1920,55.00
3910,90577,Jeanette Nolan,1911,55.00
3911,93037,Jeanine Moulin,1912,55.00
3912,8076,Jeannot Szwarc,1937,55.00
3913,54150,Jeff Montgomery,1962,55.00
3914,58598,Jeff Stryker,1962,55.00
3915,99999,Jennifer Holt,1920,55.00
3916,98249,Jens Bugge,1930,55.00
3917,72089,Jens Henrik Nordlie,1910,55.00
3918,85624,Jeri Taylor,1938,55.00
3919,104379,Jerilyn Britz,1943,55.00
3920,49216,Jerry Remy,1952,55.00
3921,83997,Jesse Curry,1913,55.00
3922,94687,Jessica White,1984,55.00
3923,58129,Jewel Akens,1933,55.00
3924,94525,Jim Aton,1925,55.00
3925,92049,Jim Drake,1929,55.00
3926,38134,Jim Jackson,1970,55.00
3927,90871,Jim Tunney,1929,55.00
3928,91117,Jimmy McNichol,1961,55.00
3929,92785,Joan Dillon,1925,55.00
3930,103970,Jocelyn Gill,1916,55.00
3931,56542,Jocelyn Quivrin,1979,55.00
3932,77832,Joe Allison,1924,55.00
3933,86291,Joe Dean,1930,55.00
3934,83008,Joe Dini,1929,55.00
3935,35952,Johan Olav Koss,1968,55.00
3936,36459,John Amaechi,1970,55.00
3937,82581,John Andrew Young,1916,55.00
3938,86033,John Bunch,1921,55.00
3939,54405,John Clarke,1931,55.00
3940,81432,John Forfar,1916,55.00
3941,94801,John H. Cushman,1921,55.00
3942,45123,John Hall,1932,55.00
3943,90602,John Hart,1917,55.00
3944,72718,John Howard Sanden,1935,55.00
3945,43173,John Mantley,1920,55.00
3946,50959,John Matuszak,1950,55.00
3947,102332,John McGreevey,1922,55.00
3948,90580,John McIntire,1907,55.00
3949,85537,John Townsend,1916,55.00
3950,101604,John Watson,1949,55.00
3951,38674,John Wetteland,1966,55.00
3952,86290,Johnnie Davis,1910,55.00
3953,13209,Jon-Erik Hexum,1957,55.00
3954,69721,Joost Zwagerman,1963,55.00
3955,88145,Jordan Eberle,1990,55.00
3956,91834,Jorge Wilmot,1928,55.00
3957,74286,Jorunn Kirkenær,1926,55.00
3958,93724,Jos Chabert,1933,55.00
3959,101628,Joseph Hardy,1929,55.00
3960,103885,Joseph J. Katz,1912,55.00
3961,75759,Joseph M. Newman,1909,55.00
3962,86952,Josephine McKim,1910,55.00
3963,86876,José Elías Moreno,1910,55.00
3964,94092,Joyce Gordon,1929,55.00
3965,94579,Juan Camilo Mouriño,1971,55.00
3966,74941,Juanpa Zurita,1996,55.00
3967,78898,Judith Roberts,1934,55.00
3968,100904,Jules Harlow,1931,55.00
3969,50750,Julian Carroll,1931,55.00
3970,93009,Juliet Berto,1947,55.00
3971,67018,Juliette Mayniel,1936,55.00
3972,78404,June Byers,1922,55.00
3973,6132,June Haver,1926,55.00
3974,96959,June Knight,1913,55.00
3975,94316,June Preston,1928,55.00
3976,89557,Juno Stover-Irwin,1928,55.00
3977,74942,Jérôme Jarre,1990,55.00
3978,693,Jürgen Bartsch,1946,55.00
3979,97600,K. J. Wright,1989,55.00
3980,90553,K. T. Stevens,1919,55.00
3981,103966,KallMeKris,1996,55.00
3982,97259,Kam Fong Chun,1918,55.00
3983,84168,Karan Wahi,1986,55.00
3984,97877,Kari Vogt,1939,55.00
3985,74012,Karin Bang,1928,55.00
3986,90581,Karl Tunberg,1907,55.00
3987,87618,Karl Zerbe,1903,55.00
3988,89011,Katharine Lyall,1941,55.00
3989,104058,Kathleen Hughes,1928,55.00
3990,89942,Kay E. Kuter,1925,55.00
3991,91499,Keith Botsford,1928,55.00
3992,88426,Kelvin Peña,1998,55.00
3993,100900,Ken Ploen,1935,55.00
3994,92053,Kenneth Wannberg,1930,55.00
3995,90572,Kent L. Wakeford,1928,55.00
3996,38667,Kevin Seitzer,1962,55.00
3997,73517,Klaus Hagerup,1946,55.00
3998,73857,Knut Erik Tranøy,1918,55.00
3999,85005,Kris Humphries,1985,55.00
4000,86798,Kui Lee,1932,55.00
4001,77835,Kyle Anderson,1993,55.00
4002,92976,L. Dennis Smith,1938,55.00
4003,89447,Laird Cregar,1913,55.00
4004,40268,Laird Koenig,1927,55.00
4005,9511,Lance Rentzel,1943,55.00
4006,89944,Lane Nakano,1925,55.00
4007,88827,Lari White,1965,55.00
4008,93514,Larry Lujack,1940,55.00
4009,87992,Larry Pennell,1929,55.00
4010,86089,Larry Russell,1913,55.00
4011,102017,Larry Willis,1949,55.00
4012,94075,Larry Zox,1937,55.00
4013,89399,Lassie Lou Ahern,1920,55.00
4014,89765,Laura Graves,1987,55.00
4015,9936,Lauren Chapin,1945,55.00
4016,74448,Lauretta Masiero,1927,55.00
4017,101600,Laurie Lewis,1949,55.00
4018,86467,Lawrence J. Giacoletto,1916,55.00
4019,84680,Lee Bowers,1925,55.00
4020,50686,Lee Bowman,1914,55.00
4021,78250,Lee Towers,1946,55.00
4022,94090,Leo (1933) Lewis,1933,55.00
4023,85538,Leo Barnhorst,1924,55.00
4024,51601,Leonard Nathan,1924,55.00
4025,60135,Leopold Engleitner,1905,55.00
4026,81421,Leopold Flam,1912,55.00
4027,85577,Leroy Edwards,1914,55.00
4028,86894,Lester Lanin,1907,55.00
4029,94144,Lew Anderson,1922,55.00
4030,78411,Lila Cockrell,1922,55.00
4031,88539,Lilia del Valle,1928,55.00
4032,71357,Lily Bouwmeester,1901,55.00
4033,72755,Lindon Crow,1933,55.00
4034,8103,Lindsay Crosby,1938,55.00
4035,74069,Liv Dommersnes,1922,55.00
4036,88368,Lloyd M. Mustin,1911,55.00
4037,82468,Lloyd Ruby,1928,55.00
4038,90029,Lois Andrews,1924,55.00
4039,86935,Lois Moran,1909,55.00
4040,224,Lon McCallister,1923,55.00
4041,86193,Loren Graham,1933,55.00
4042,86895,Lorenzo Tucker,1907,55.00
4043,90764,Lotte Ulbricht,1903,55.00
4044,104483,Louie Dampier,1944,55.00
4045,82822,Louie Welch,1918,55.00
4046,104541,Louis Naidorf,1928,55.00
4047,69680,Louis Viannet,1933,55.00
4048,98054,Louisa Horton,1920,55.00
4049,25644,Loulou Gasté,1908,55.00
4050,86911,Lucile Randon,1904,55.00
4051,91047,Lucy Herndon Crockett,1914,55.00
4052,75479,Luigi Pistilli,1929,55.00
4053,75416,Luis Olmo,1919,55.00
4054,52700,Lukas Ammann,1912,55.00
4055,88135,Luke Willson,1990,55.00
4056,51558,Lydell Mitchell,1949,55.00
4057,25405,Lydia Alfonsi,1928,55.00
4058,89616,Lynn Compton,1921,55.00
4059,26163,Lynn Faulds Wood,1948,55.00
4060,66939,Lynne Carver,1916,55.00
4061,4482,Léo Malet,1909,55.00
4062,66900,Léo Marjane,1912,55.00
4063,50277,M. J. Frankovich,1909,55.00
4064,90584,Mae Giraci,1910,55.00
4065,73140,Magli Elster,1912,55.00
4066,45787,Malcolm Boyd,1923,55.00
4067,91557,Manuel Garcia-Pelayo,1909,55.00
4068,86604,Manuel Medel,1906,55.00
4069,74910,Manuel Raga,1944,55.00
4070,92568,Maralin Niska,1926,55.00
4071,93545,Marc Degryse,1965,55.00
4072,93052,Marc Moulin,1942,55.00
4073,63591,Marc Ogeret,1932,55.00
4074,65317,Marcel Albert,1917,55.00
4075,63720,Marcel Azzola,1927,55.00
4076,63049,Marcel Maréchal,1937,55.00
4077,43833,Marcello Marchesi,1912,55.00
4078,6436,Marcia Moore,1928,55.00
4079,74449,Marco Masini,1964,55.00
4080,67643,Marco Siffredi,1979,55.00
4081,94923,Margaret Hance,1923,55.00
4082,89370,Margaret Sheridan,1926,55.00
4083,94242,Margherita Roberti,1925,55.00
4084,67143,Maria Pacôme,1923,55.00
4085,24735,Marian Mercer,1935,55.00
4086,94260,Marianne Means,1934,55.00
4087,42598,Marianne Oswald,1901,55.00
4088,68343,Marie-France Garaud,1934,55.00
4089,71660,Marina Cicogna,1934,55.00
4090,75036,Marina Orlova,1980,55.00
4091,37394,Mario Bergamaschi,1929,55.00
4092,51480,Mario Pisu,1910,55.00
4093,42402,Mario Riva,1913,55.00
4094,52508,Mario Zatelli,1912,55.00
4095,69010,Marius Maziers,1915,55.00
4096,89697,Marjorie Paxson,1923,55.00
4097,84645,Mark (1924) Miller,1924,55.00
4098,38592,Mark Brunell,1970,55.00
4099,38655,Mark Grace,1964,55.00
4100,62585,Marte Röling,1939,55.00
4101,86405,Martha Hopkins Struever,1931,55.00
4102,56665,Martin Lauer,1937,55.00
4103,89397,Mary Ann Jackson,1923,55.00
4104,85683,Mary Baumgartner,1930,55.00
4105,90009,Mary Carver,1924,55.00
4106,100050,Mary Ellin Barrett,1926,55.00
4107,88051,Mary Louise Rasmuson,1911,55.00
4108,86891,Mary Rockefeller,1907,55.00
4109,89363,Mary Virginia Orozco,1928,55.00
4110,89689,Matisse Thybulle,1997,55.00
4111,103281,Matt Light,1978,55.00
4112,64045,Maurice Audin,1932,55.00
4113,95808,Maurice Girodias,1919,55.00
4114,52501,Maurice Sachs,1906,55.00
4115,74636,Maurizio Merli,1940,55.00
4116,44216,Maury Chaykin,1949,55.00
4117,94095,Max Bennett,1928,55.00
4118,55847,Max Maven,1950,55.00
4119,101932,Max Merkel,1918,55.00
4120,50596,Maxie Baughan,1938,55.00
4121,96254,Maybelle Blair,1927,55.00
4122,88130,Meghan Agosta,1987,55.00
4123,88817,Melanie Margalis,1991,55.00
4124,94215,Melvin Warren,1920,55.00
4125,72769,Mentz Schulerud,1915,55.00
4126,85520,Michael Avenatti,1971,55.00
4127,47597,Michael Cole,1940,55.00
4128,88767,Michael France,1962,55.00
4129,84491,Michael Kabotie,1942,55.00
4130,97435,Michael Pertschuk,1933,55.00
4131,17082,Michael Ray Richardson,1955,55.00
4132,98463,Michael Rudman,1939,55.00
4133,95664,Michael Woodroofe,1940,55.00
4134,67548,Michel Laclotte,1929,55.00
4135,69017,Michel Mondésert,1916,55.00
4136,64031,Michel Robin,1930,55.00
4137,3964,Michel Seuphor,1901,55.00
4138,67630,Michel Sénéchal,1927,55.00
4139,837,Michele Sindona,1920,55.00
4140,88619,Michelle Gisin,1993,55.00
4141,63688,Mick Micheyl,1922,55.00
4142,88461,Midget Wolgast,1909,55.00
4143,96982,Mike Storen,1935,55.00
4144,92466,Mike Yurosek,1922,55.00
4145,82919,Miles McMillan,1989,55.00
4146,53863,Mimi Hines,1933,55.00
4147,75284,Moira Orfei,1931,55.00
4148,10004,Molly Duncan,1945,55.00
4149,89840,Nancy Guild,1925,55.00
4150,25469,Nancy Ling Perry,1949,55.00
4151,75342,Narciso Parigi,1927,55.00
4152,84664,Nat Allbright,1923,55.00
4153,102878,Nick Fotion,1927,55.00
4154,95819,Nick Gabaldón,1927,55.00
4155,90595,Nick Kotz,1932,55.00
4156,51916,Nicole Catala,1936,55.00
4157,71896,Nicole Croisille,1936,55.00
4158,88773,Nicole Haislett,1972,55.00
4159,74529,Nils Retterstøl,1924,55.00
4160,53434,Nino Castelnuovo,1936,55.00
4161,71332,Nora Brockstedt,1923,55.00
4162,84650,Norman Alden,1924,55.00
4163,66940,Norman Chaney,1914,55.00
4164,72975,Odd Brochmann,1909,55.00
4165,73167,Odd Bull,1907,55.00
4166,97917,Ola Solum,1943,55.00
4167,73681,Ole Jacob Malm,1910,55.00
4168,56760,Olivier Metzner,1949,55.00
4169,38872,Olivier Peslier,1973,55.00
4170,76279,Omar Mateen,1986,55.00
4171,88375,Orlando Cole,1908,55.00
4172,73162,Oscar Christian Gundersen,1908,55.00
4173,85909,Oscar Nitzchke,1900,55.00
4174,76432,Otello Toso,1914,55.00
4175,94745,Otilia Larrañaga,1931,55.00
4176,24157,Pamela Courson,1946,55.00
4177,71204,Paola Borboni,1900,55.00
4178,72538,Paolo Ferrari,1928,55.00
4179,68332,Pascal Clément,1945,55.00
4180,85573,Pat O'Connor,1928,55.00
4181,65720,Patrice Laffont,1939,55.00
4182,94135,Patricia Barry,1922,55.00
4183,68173,Patrick Devedjian,1944,55.00
4184,84077,Patrick Tambay,1949,55.00
4185,94078,Paul Coverdell,1939,55.00
4186,66334,Paul Frankeur,1905,55.00
4187,69216,Paul Paillole,1905,55.00
4188,82778,Paul Pressler,1930,55.00
4189,74625,Paul Thyness,1930,55.00
4190,63612,Paul de Senneville,1933,55.00
4191,88139,Paula Koivuniemi,1947,55.00
4192,86570,Pedro Cano,1920,55.00
4193,60177,Pedro Cervantes,1933,55.00
4194,7014,Peggy Ann Garner,1932,55.00
4195,88204,Peggy Ryan,1924,55.00
4196,74624,Per Ung,1933,55.00
4197,86366,Pete Brewster,1930,55.00
4198,39522,Pete George,1929,55.00
4199,41795,Pete McCloskey,1927,55.00
4200,960,Peter Duel,1940,55.00
4201,72776,Peter F. Hjort,1924,55.00
4202,89365,Peter G. Ossorio,1926,55.00
4203,96617,Peter Gowland,1916,55.00
4204,58140,Peter Masterson,1934,55.00
4205,101945,Phil Lucas,1942,55.00
4206,12148,Phil Seymour,1952,55.00
4207,94481,Phil Soto,1926,55.00
4208,86903,Philip Cochran,1910,55.00
4209,69253,Philippa York,1958,55.00
4210,68756,Philippe Alexandre,1932,55.00
4211,52275,Philippe Lemaire,1927,55.00
4212,55318,Philippe Pozzo Di Borgo,1951,55.00
4213,65507,Philippe Ragueneau,1917,55.00
4214,57314,Philippe Venet,1929,55.00
4215,26446,Philippe de Gaulle,1921,55.00
4216,42622,Piem,1923,55.00
4217,64502,Pierre Bénichou,1938,55.00
4218,55089,Pierre Jonquères d'Oriola,1920,55.00
4219,96865,Pierre Levegh,1905,55.00
4220,73822,Pierre Molinier,1900,55.00
4221,69462,Pierre Quinon,1962,55.00
4222,76422,Pierre Tornade,1930,55.00
4223,38738,Pierre Villepreux,1943,55.00
4224,65384,Pierre de Chevigné,1909,55.00
4225,94597,Pixie O'Harris,1903,55.00
4226,73528,Preben Munthe,1922,55.00
4227,100413,Queta Lavat,1929,55.00
4228,86786,Rafael Garza Gutiérrez,1903,55.00
4229,40022,Ralph Earnhardt,1928,55.00
4230,97116,Randy Bass,1954,55.00
4231,13364,Randy Gardner,1958,55.00
4232,65892,Raphaël Géminiani,1925,55.00
4233,86071,Ray Wietecha,1928,55.00
4234,91179,Rayden,1985,55.00
4235,51596,Raymond Murray,1913,55.00
4236,26308,Raymond Sheline,1922,55.00
4237,69747,Raymond Trouard,1916,55.00
4238,94713,Raymundo Joseph Peña,1934,55.00
4239,84737,Rebeca Iturbide,1924,55.00
4240,86459,Remo Belli,1927,55.00
4241,94255,Rene Carpenter,1928,55.00
4242,77587,Renee Montgomery,1986,55.00
4243,52853,René Bihel,1916,55.00
4244,60719,René Follet,1931,55.00
4245,68469,René Teulade,1931,55.00
4246,83906,René Truhaut,1909,55.00
4247,56255,René Victor Pilhes,1934,55.00
4248,63022,Renée Massip,1905,55.00
4249,89374,Rhodes Reason,1930,55.00
4250,88543,Ricardo García Sainz,1930,55.00
4251,86661,Ricardo López Méndez,1903,55.00
4252,52213,Richard Barr,1917,55.00
4253,61639,Richard F. Pedersen,1925,55.00
4254,75731,Richard Irvine,1910,55.00
4255,86397,Richard L. Meier,1920,55.00
4256,88193,Richard S. Prather,1921,55.00
4257,97262,Richard Sakakida,1920,55.00
4258,7082,Richard Secord,1932,55.00
4259,94276,Richard Threlkeld,1937,55.00
4260,104206,Rigoberto López Pérez,1929,55.00
4261,84643,Riki Kobayashi,1924,55.00
4262,91693,Rip Hawk,1930,55.00
4263,95142,Rito Romero,1927,55.00
4264,98553,Roar Høyland,1930,55.00
4265,89983,Robert (1924) Weber,1924,55.00
4266,91560,Robert Adair,1924,55.00
4267,94788,Robert B. Asprey,1923,55.00
4268,73230,Robert B. Oakley,1931,55.00
4269,92428,Robert B. Tresville,1921,55.00
4270,4521,Robert Beatty,1909,55.00
4271,37539,Robert Boulin,1920,55.00
4272,86573,Robert Cardenas,1920,55.00
4273,51871,Robert E. Simanek,1930,55.00
4274,92536,Robert F. Boyle,1909,55.00
4275,100672,Robert Gaylor,1930,55.00
4276,84688,Robert Hale,1933,55.00
4277,65878,Robert Herbin,1939,55.00
4278,95116,Robert J. Myers,1912,55.00
4279,86137,Robert K. Abbett,1926,55.00
4280,89927,Robert Pierpoint,1925,55.00
4281,104509,Robert Sterling,1917,55.00
4282,83973,Roberta Haynes,1927,55.00
4283,72039,Roberto De Simone,1933,55.00
4284,73046,Roberto Herlitzka,1937,55.00
4285,75080,Roberto Murolo,1912,55.00
4286,94746,Rogelio Guerra,1936,55.00
4287,50539,Roger (1937) Brown,1937,55.00
4288,64597,Roger Borniche,1919,55.00
4289,65903,Roger Hassenforder,1930,55.00
4290,91894,Roger Jepsen,1928,55.00
4291,37403,Roger Lapébie,1911,55.00
4292,97438,Roger Lhermitte,1920,55.00
4293,94147,Roger Perry,1933,55.00
4294,60103,Roger Pierre,1923,55.00
4295,56610,Roger Walkowiak,1927,55.00
4296,65503,Roland de La Poype,1920,55.00
4297,70841,Rolf Kirkvaag,1920,55.00
4298,56854,Rolf von Sydow,1924,55.00
4299,64637,Romain Bouteille,1937,55.00
4300,88734,Ronald R. Blanck,1941,55.00
4301,96553,Rosa de Castilla,1932,55.00
4302,85410,Rose Laurens,1951,55.00
4303,83978,Ruby Kless Sondock,1926,55.00
4304,92459,Ruby Wright,1914,55.00
